Tweet_ID,Mentions
1237679657597710336,@Lou16em
1237679657681653760,@marxmatt
1237679657685680131,@MaisonWanvipa
1237679657748553729,@DrianBautista
1237679657786511361,@JohnCleese
1237679657803288576,@EdwardByers
1237679659430617089,@sophiehurwitz
1237679660047257602,@MoHFWINDIA
1237679660047257602,@MoHFWINDIA
1237679660047257602,@MoHFWINDIA
1237679660047257602,@MoHFWINDIA
1237679660047257602,@MoHFWINDIA
1237679660047257602,@MoHFWINDIA
1237679660047257602,@MoHFWINDIA
1237679660349173760,@disidentia
1237679660349173760,@LuisIGomez
1237679660353253376,@abcnews
1237679660466688000,@maddow
1237679660495863808,@Reuters
1237679660630020096,@doctarm
1237679660663783424,@mashwalker
1237679660684673025,@neXtquotidiano
1237679660697255939,@CasualRao
1237679660739239937,@kingchris287
1237679660760211456,@Jose1998CDB
1237679660785455104,@SABCNewsOnline
1237679660823203840,@wirojlak
1237679660869263360,@NTelevisacom
1237679660911206401,@DavidAriCua
1237679660990746624,@hanifjamals
1237679660990791680,@Alihamideh1988
1237679660990791680,@ICANdecide
1237679661024493568,@Jouberth19
1237679661045493761,@arnaucasanovas
1237679661171314688,@FBAssociati
1237679664547500032,@SayCoolEnglish
1237679664593866753,@JoyceWhiteVance
1237679664602087424,@ThaiPBS
1237679664602189829,@SusanHennessey
1237679664635707393,@josebaazkarraga
1237679664644194313,@tastefullytayy
1237679664707055621,@andywigmore
1237679664707055621,@piersmorgan
1237679664719638528,@lisanslibuyucu
1237679664723832832,@CoppellRob
1237679664723832832,@ladbible
1237679664732258309,@business
1237679664757272576,@dinforcor
1237679664799174656,@jakpost
1237679664908226561,@needle
1237679664916762625,@Bernardo6666
1237679664946008064,@jadb0i
1237679664950370304,@lugaricano
1237679664992112640,@ThairathNews
1237679664992223234,@Arsenal
1237679664992223234,@DeadlineDayLive
1237679665050980352,@Hasanks02908694
1237679665109704704,@QIAGEN
1237679665113956352,@STCOM
1237679665143255041,@JotalbertoSilva
1237679665231396864,@rtve
1237679665285935104,@Rudisagmal
1237679665327886337,@tribelaw
1237679665353015296,@Jjsb441
1237679665374023680,@SkyNews
1237679665403191298,@NSTOnline
1237679665403191298,@NSTOnline
1237679668750356480,@brianschatz
1237679668771332097,@yaneerbaryam
1237679668771332097,@YouTube
1237679668779761665,@ARSPaca
1237679668779761665,@ARSPaca
1237679668779798528,@afneil
1237679668792365058,@JaredSHopkins
1237679668855050241,@sassbague
1237679668876251136,@ggosden
1237679668876251136,@ggosden
1237679668905435136,@Ingfaah44
1237679668922388480,@roberto692000
1237679668934979584,@ohiomail
1237679668943175681,@HongKongFP
1237679668943175681,@HongKongFP
