Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1247992613141131269,en,NO,NO,5,3,"",Wed Apr 08 21:00:00 +0000 2020
1247992613443174402,en,NO,NO,6,0,"",Wed Apr 08 21:00:00 +0000 2020
1247992614630182916,es,NO,NO,12,6,"",Wed Apr 08 21:00:00 +0000 2020
1247992614667923459,es,NO,NO,26,2,"",Wed Apr 08 21:00:00 +0000 2020
1247992614672105472,en,NO,NO,5,5,"",Wed Apr 08 21:00:00 +0000 2020
1247992614676246528,es,NO,NO,0,0,"",Wed Apr 08 21:00:00 +0000 2020
1247992614701477888,en,NO,NO,73,17,"",Wed Apr 08 21:00:00 +0000 2020
1247992614831480834,es,NO,NO,0,0,"",Wed Apr 08 21:00:00 +0000 2020
1247992614860787721,en,NO,NO,7,6,"",Wed Apr 08 21:00:00 +0000 2020
1247992614860795906,es,NO,NO,0,0,"",Wed Apr 08 21:00:00 +0000 2020
1247992614911123465,en,NO,NO,4,0,"",Wed Apr 08 21:00:00 +0000 2020
1247992614923563008,es,NO,NO,2,1,"",Wed Apr 08 21:00:00 +0000 2020
1247992614982483970,fr,NO,YES,0,1,"",Wed Apr 08 21:00:00 +0000 2020
1247992615007588356,en,NO,NO,1,1,"",Wed Apr 08 21:00:00 +0000 2020
1247992615007662083,es,NO,NO,0,3,"",Wed Apr 08 21:00:00 +0000 2020
1247992615045341185,en,NO,YES,0,1878,"",Wed Apr 08 21:00:00 +0000 2020
1247992615057805313,pt,NO,NO,1,1,"",Wed Apr 08 21:00:00 +0000 2020
1247992615058001925,en,NO,NO,1,0,"",Wed Apr 08 21:00:00 +0000 2020
1247992615061999617,en,NO,NO,0,0,"",Wed Apr 08 21:00:00 +0000 2020
1247992615083094020,ca,NO,YES,0,3,"",Wed Apr 08 21:00:00 +0000 2020
1247992615116521472,es,NO,NO,0,0,"",Wed Apr 08 21:00:00 +0000 2020
1247992615133274113,es,NO,NO,0,0,"",Wed Apr 08 21:00:00 +0000 2020
