Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1245289812111831045,de,NO,YES,0,120,"",Wed Apr 01 10:00:02 +0000 2020
1245289826464731136,de,NO,NO,0,0,"",Wed Apr 01 10:00:05 +0000 2020
1245289836145147904,de,NO,YES,0,659,"",Wed Apr 01 10:00:07 +0000 2020
1245289836380028928,fr,NO,YES,0,341,"",Wed Apr 01 10:00:08 +0000 2020
1245289837235666944,fr,NO,YES,0,22,"",Wed Apr 01 10:00:08 +0000 2020
1245289837906796545,nl,NO,NO,4,2,"",Wed Apr 01 10:00:08 +0000 2020
1245289838728839168,en,NO,NO,0,0,"",Wed Apr 01 10:00:08 +0000 2020
1245289845112442880,ja,NO,YES,0,164,"",Wed Apr 01 10:00:10 +0000 2020
1245289869515128845,und,NO,NO,1,0,"",Wed Apr 01 10:00:15 +0000 2020
1245289871989706753,cs,NO,YES,0,5,"",Wed Apr 01 10:00:16 +0000 2020
1245289874904801280,de,NO,NO,0,0,"",Wed Apr 01 10:00:17 +0000 2020
1245289874992791552,de,NO,YES,0,41,"",Wed Apr 01 10:00:17 +0000 2020
1245289886078427137,de,NO,NO,8,8,"",Wed Apr 01 10:00:19 +0000 2020
1245289889899450369,fr,NO,NO,0,0,"",Wed Apr 01 10:00:20 +0000 2020
1245289900712308737,fr,NO,YES,0,341,"",Wed Apr 01 10:00:23 +0000 2020
1245289908245315585,de,NO,NO,0,0,"",Wed Apr 01 10:00:25 +0000 2020
1245289919129452545,fr,NO,NO,0,0,"",Wed Apr 01 10:00:27 +0000 2020
1245289938716962816,de,NO,NO,0,0,"",Wed Apr 01 10:00:32 +0000 2020
1245289941883654144,fr,NO,YES,0,112,"",Wed Apr 01 10:00:33 +0000 2020
1245289943011864576,de,NO,YES,0,7,"",Wed Apr 01 10:00:33 +0000 2020
1245289954877607936,fr,NO,NO,2,0,"",Wed Apr 01 10:00:36 +0000 2020
1245289963283001344,fr,NO,YES,0,3,"",Wed Apr 01 10:00:38 +0000 2020
1245289987966488577,de,NO,YES,0,8,"",Wed Apr 01 10:00:44 +0000 2020
1245289991066071045,de,NO,NO,11,5,"",Wed Apr 01 10:00:44 +0000 2020
1245290001681862656,cs,NO,YES,0,8,"",Wed Apr 01 10:00:47 +0000 2020
1245290009986383874,de,NO,YES,0,699,"",Wed Apr 01 10:00:49 +0000 2020
1245290018647703553,pl,NO,YES,0,94,"",Wed Apr 01 10:00:51 +0000 2020
1245290019985784832,de,NO,NO,1,0,"",Wed Apr 01 10:00:51 +0000 2020
1245290039963275265,fr,NO,NO,0,0,"",Wed Apr 01 10:00:56 +0000 2020
1245290041666125825,fr,NO,NO,0,0,"",Wed Apr 01 10:00:56 +0000 2020
1245290042362400768,ro,NO,YES,0,9,"",Wed Apr 01 10:00:57 +0000 2020
1245290055142432770,de,NO,YES,0,335,"",Wed Apr 01 10:01:00 +0000 2020
1245290065422622720,nl,NO,NO,0,0,"",Wed Apr 01 10:01:02 +0000 2020
1245290067138093058,fr,NO,NO,0,0,"",Wed Apr 01 10:01:03 +0000 2020
1245290076038475776,cs,NO,YES,0,7,"",Wed Apr 01 10:01:05 +0000 2020
1245290091549003776,fr,NO,YES,0,8,"",Wed Apr 01 10:01:08 +0000 2020
1245290092912160769,fr,NO,YES,0,39,"",Wed Apr 01 10:01:09 +0000 2020
1245290100805771264,de,NO,NO,0,0,"",Wed Apr 01 10:01:11 +0000 2020
1245290128832188421,fr,NO,YES,0,552,"",Wed Apr 01 10:01:17 +0000 2020
1245290132246335489,de,NO,YES,0,27,"",Wed Apr 01 10:01:18 +0000 2020
1245290161723801600,de,NO,NO,0,0,"",Wed Apr 01 10:01:25 +0000 2020
1245290179432194048,de,NO,YES,0,335,"",Wed Apr 01 10:01:29 +0000 2020
1245290186327625728,de,NO,NO,0,0,"",Wed Apr 01 10:01:31 +0000 2020
1245290187409829890,fr,NO,YES,0,341,"",Wed Apr 01 10:01:31 +0000 2020
1245290189527961600,de,NO,NO,0,0,"",Wed Apr 01 10:01:32 +0000 2020
1245290233320570881,de,NO,YES,0,115,"",Wed Apr 01 10:01:42 +0000 2020
1245290249468641281,de,NO,YES,0,12,"",Wed Apr 01 10:01:46 +0000 2020
1245290278556139520,fr,NO,YES,0,2,"",Wed Apr 01 10:01:53 +0000 2020
1245290312760733702,fr,NO,NO,821,392,"",Wed Apr 01 10:02:01 +0000 2020
1245290315923296257,de,NO,NO,0,0,"",Wed Apr 01 10:02:02 +0000 2020
1245290319073009665,de,NO,NO,1,2,"",Wed Apr 01 10:02:03 +0000 2020
1245290328732700672,de,NO,NO,1,0,"",Wed Apr 01 10:02:05 +0000 2020
1245290329823199232,de,NO,NO,1,0,"",Wed Apr 01 10:02:05 +0000 2020
1245290330989223938,de,NO,NO,1,0,"",Wed Apr 01 10:02:05 +0000 2020
1245290331043741697,fr,NO,NO,0,0,"",Wed Apr 01 10:02:05 +0000 2020
1245290331207319552,cs,NO,YES,0,6,"",Wed Apr 01 10:02:05 +0000 2020
1245290357803253760,cs,NO,YES,0,33,"",Wed Apr 01 10:02:12 +0000 2020
1245290360986877952,fr,NO,YES,0,1,"",Wed Apr 01 10:02:13 +0000 2020
1245290383959101440,fr,NO,YES,0,83,"",Wed Apr 01 10:02:18 +0000 2020
1245290384160325632,fr,NO,YES,0,392,"",Wed Apr 01 10:02:18 +0000 2020
1245290389088677894,fr,NO,YES,0,392,"",Wed Apr 01 10:02:19 +0000 2020
1245290407984009218,de,NO,YES,0,659,"",Wed Apr 01 10:02:24 +0000 2020
1245290414686552065,pl,NO,YES,0,94,"",Wed Apr 01 10:02:25 +0000 2020
1245290423700131841,fr,NO,YES,0,30,"",Wed Apr 01 10:02:28 +0000 2020
1245290428313874432,fr,NO,YES,0,392,"",Wed Apr 01 10:02:29 +0000 2020
