Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1252645957726015491,en,NO,YES,0,29,"",Tue Apr 21 17:10:44 +0000 2020
1252645957763608576,ta,NO,YES,0,40,"",Tue Apr 21 17:10:44 +0000 2020
1252645957814169606,en,NO,NO,6,1,"",Tue Apr 21 17:10:44 +0000 2020
1252645957830938627,in,NO,NO,0,0,"",Tue Apr 21 17:10:44 +0000 2020
1252645957906370564,en,NO,YES,0,24215,"",Tue Apr 21 17:10:44 +0000 2020
1252645957927424002,und,NO,NO,0,0,"",Tue Apr 21 17:10:44 +0000 2020
1252645957931536384,en,NO,YES,0,29,"",Tue Apr 21 17:10:44 +0000 2020
1252645957944008704,en,NO,YES,0,48,"",Tue Apr 21 17:10:44 +0000 2020
1252645957964988416,en,NO,YES,0,639,"",Tue Apr 21 17:10:44 +0000 2020
1252645958053171203,en,NO,YES,0,1380,"",Tue Apr 21 17:10:44 +0000 2020
1252645958065680389,en,NO,NO,0,0,"",Tue Apr 21 17:10:44 +0000 2020
1252645958082605056,en,NO,YES,0,19,"",Tue Apr 21 17:10:44 +0000 2020
1252645958090919936,es,NO,YES,0,4,"",Tue Apr 21 17:10:44 +0000 2020
1252645958111965186,fr,NO,YES,0,3,"",Tue Apr 21 17:10:44 +0000 2020
1252645958179082241,fr,NO,YES,0,968,"",Tue Apr 21 17:10:44 +0000 2020
1252645958195838976,en,NO,NO,15,5,"",Tue Apr 21 17:10:44 +0000 2020
1252645958195859456,en,NO,YES,0,56,"",Tue Apr 21 17:10:44 +0000 2020
1252645958246174727,it,NO,NO,0,0,"",Tue Apr 21 17:10:44 +0000 2020
1252645958275305473,in,NO,YES,0,366,"",Tue Apr 21 17:10:44 +0000 2020
1252645958313271296,en,NO,YES,0,165,"",Tue Apr 21 17:10:44 +0000 2020
1252645958384603137,en,NO,YES,0,128,"",Tue Apr 21 17:10:44 +0000 2020
1252645958388789252,en,NO,YES,0,1,"",Tue Apr 21 17:10:44 +0000 2020
1252645958392975360,es,NO,YES,0,43,"",Tue Apr 21 17:10:44 +0000 2020
1252645958426537986,en,NO,NO,0,0,"",Tue Apr 21 17:10:44 +0000 2020
1252645958430740482,en,NO,NO,6,1,"",Tue Apr 21 17:10:44 +0000 2020
1252645958439010312,en,NO,YES,0,2,"",Tue Apr 21 17:10:44 +0000 2020
1252645958518812674,es,NO,YES,0,22,"",Tue Apr 21 17:10:44 +0000 2020
1252645958527008773,en,NO,YES,0,4,"",Tue Apr 21 17:10:44 +0000 2020
1252645958539673600,en,NO,YES,0,8798,"",Tue Apr 21 17:10:44 +0000 2020
1252645958560567296,en,NO,YES,0,1008,"",Tue Apr 21 17:10:44 +0000 2020
1252645958560763904,nl,NO,NO,0,0,"",Tue Apr 21 17:10:44 +0000 2020
1252645958581661697,en,NO,YES,0,10,"",Tue Apr 21 17:10:44 +0000 2020
1252645958589968385,en,NO,NO,0,0,IN,Tue Apr 21 17:10:44 +0000 2020
1252645958606901248,en,NO,YES,0,660,"",Tue Apr 21 17:10:44 +0000 2020
1252645958619406338,es,NO,YES,0,89,"",Tue Apr 21 17:10:44 +0000 2020
1252645958669778948,en,NO,NO,0,0,"",Tue Apr 21 17:10:44 +0000 2020
1252645958694862851,en,NO,NO,0,0,"",Tue Apr 21 17:10:44 +0000 2020
1252645958694952962,en,NO,YES,0,13,"",Tue Apr 21 17:10:44 +0000 2020
1252645958715953155,en,NO,YES,0,2672,"",Tue Apr 21 17:10:44 +0000 2020
1252645958719954946,und,NO,YES,0,180,"",Tue Apr 21 17:10:44 +0000 2020
1252645958741045254,es,NO,YES,0,13863,"",Tue Apr 21 17:10:44 +0000 2020
1252645958812200970,und,NO,NO,1,0,"",Tue Apr 21 17:10:44 +0000 2020
1252645958820732929,en,NO,YES,0,3,"",Tue Apr 21 17:10:44 +0000 2020
1252645959948881920,in,NO,NO,3,1,"",Tue Apr 21 17:10:44 +0000 2020
1252645960330686466,en,NO,NO,4,0,"",Tue Apr 21 17:10:44 +0000 2020
1252645960397791232,en,NO,YES,0,3,"",Tue Apr 21 17:10:44 +0000 2020
1252645960422961155,und,NO,NO,0,0,"",Tue Apr 21 17:10:44 +0000 2020
1252645960427147267,en,NO,YES,0,82,"",Tue Apr 21 17:10:44 +0000 2020
1252645960444006401,en,NO,NO,0,0,"",Tue Apr 21 17:10:44 +0000 2020
