Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1248161201709703168,in,NO,YES,0,111,"",Thu Apr 09 08:09:54 +0000 2020
1248161201894244354,in,NO,NO,0,0,"",Thu Apr 09 08:09:54 +0000 2020
1248161201894445057,en,NO,NO,0,0,"",Thu Apr 09 08:09:54 +0000 2020
1248161201915187201,ja,NO,YES,0,51194,"",Thu Apr 09 08:09:54 +0000 2020
1248161201936388097,en,NO,YES,0,4,"",Thu Apr 09 08:09:54 +0000 2020
1248161201940500481,en,NO,YES,0,9,"",Thu Apr 09 08:09:54 +0000 2020
1248161201948942336,en,NO,YES,0,3,"",Thu Apr 09 08:09:54 +0000 2020
1248161201965748225,en,NO,NO,1,0,"",Thu Apr 09 08:09:54 +0000 2020
1248161202032656384,in,NO,YES,0,44412,"",Thu Apr 09 08:09:54 +0000 2020
1248161202062180352,es,NO,NO,0,0,"",Thu Apr 09 08:09:54 +0000 2020
1248161202070597632,en,NO,NO,2,0,"",Thu Apr 09 08:09:54 +0000 2020
1248161202162864128,en,NO,YES,0,1,"",Thu Apr 09 08:09:54 +0000 2020
1248161202166996992,en,NO,NO,6,0,"",Thu Apr 09 08:09:54 +0000 2020
1248161202171252736,tr,NO,NO,0,0,"",Thu Apr 09 08:09:54 +0000 2020
1248161202175434753,en,NO,NO,207,103,BE,Thu Apr 09 08:09:54 +0000 2020
1248161202263506944,en,NO,NO,0,0,"",Thu Apr 09 08:09:54 +0000 2020
1248161202301108229,en,NO,YES,0,1,"",Thu Apr 09 08:09:54 +0000 2020
1248161202368319490,fr,NO,YES,0,2,"",Thu Apr 09 08:09:55 +0000 2020
1248161202385104896,de,NO,YES,0,31,"",Thu Apr 09 08:09:55 +0000 2020
1248161202397642752,hi,NO,YES,0,499,"",Thu Apr 09 08:09:55 +0000 2020
1248161202414538753,en,NO,YES,0,1282,"",Thu Apr 09 08:09:55 +0000 2020
1248161202494156800,en,NO,NO,4,3,"",Thu Apr 09 08:09:55 +0000 2020
1248161202502582278,en,NO,YES,0,544,"",Thu Apr 09 08:09:55 +0000 2020
1248161202531794945,en,NO,YES,0,34131,"",Thu Apr 09 08:09:55 +0000 2020
1248161202531950592,en,NO,YES,0,358,"",Thu Apr 09 08:09:55 +0000 2020
1248161202552713217,en,NO,YES,0,25154,"",Thu Apr 09 08:09:55 +0000 2020
1248161202552762368,in,NO,NO,0,0,"",Thu Apr 09 08:09:55 +0000 2020
1248161202573901825,en,NO,YES,0,198,"",Thu Apr 09 08:09:55 +0000 2020
1248161202582233088,en,NO,YES,0,899,"",Thu Apr 09 08:09:55 +0000 2020
1248161202598895617,in,NO,YES,0,351,"",Thu Apr 09 08:09:55 +0000 2020
1248161202615668737,en,NO,NO,9,2,"",Thu Apr 09 08:09:55 +0000 2020
