Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1248143943625322496,en,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143943969075201,en,NO,YES,0,95759,"",Thu Apr 09 07:01:20 +0000 2020
1248143943998398464,en,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143944011128834,en,NO,NO,1,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143944048873473,en,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143944120229890,en,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143944132616192,ja,NO,YES,0,120,"",Thu Apr 09 07:01:20 +0000 2020
1248143944153776130,en,NO,YES,0,320,"",Thu Apr 09 07:01:20 +0000 2020
1248143944170369028,en,NO,YES,0,4587,"",Thu Apr 09 07:01:20 +0000 2020
1248143944174747654,en,NO,YES,0,13,"",Thu Apr 09 07:01:20 +0000 2020
1248143944178962433,en,NO,YES,0,38,"",Thu Apr 09 07:01:20 +0000 2020
1248143944203915265,en,NO,YES,0,227,"",Thu Apr 09 07:01:20 +0000 2020
1248143944208338944,en,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143944237617152,es,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143944245866497,en,NO,YES,0,1816,"",Thu Apr 09 07:01:20 +0000 2020
1248143944246009866,hi,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143944262676480,es,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143944275447808,en,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143944279642112,en,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143944292040704,hi,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143944304771075,es,NO,YES,0,1267,"",Thu Apr 09 07:01:20 +0000 2020
1248143944338243584,und,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143944346525698,en,NO,YES,0,1216,"",Thu Apr 09 07:01:20 +0000 2020
1248143944380289024,es,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143944392851456,en,NO,YES,0,450,"",Thu Apr 09 07:01:20 +0000 2020
1248143944430628868,ja,NO,YES,0,5958,"",Thu Apr 09 07:01:20 +0000 2020
1248143944438951936,en,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143944560463874,en,NO,NO,78,56,"",Thu Apr 09 07:01:20 +0000 2020
1248143944573014016,en,NO,YES,0,69,"",Thu Apr 09 07:01:20 +0000 2020
1248143944573206528,ru,NO,NO,2,1,"",Thu Apr 09 07:01:20 +0000 2020
1248143944594198530,ja,NO,YES,0,1,"",Thu Apr 09 07:01:20 +0000 2020
1248143944615104514,en,NO,YES,0,157,"",Thu Apr 09 07:01:20 +0000 2020
1248143944615157761,es,NO,YES,0,4,"",Thu Apr 09 07:01:20 +0000 2020
1248143944690483200,en,NO,YES,0,170,"",Thu Apr 09 07:01:20 +0000 2020
1248143944707264512,in,NO,YES,0,21763,"",Thu Apr 09 07:01:20 +0000 2020
1248143944728416262,en,NO,YES,0,20,"",Thu Apr 09 07:01:20 +0000 2020
1248143944736747521,fr,NO,YES,0,1,"",Thu Apr 09 07:01:20 +0000 2020
1248143944774553600,en,NO,YES,0,3919,"",Thu Apr 09 07:01:20 +0000 2020
1248143944782737408,en,NO,NO,1,1,"",Thu Apr 09 07:01:20 +0000 2020
1248143944795320321,en,NO,YES,0,204,"",Thu Apr 09 07:01:20 +0000 2020
1248143944824676353,en,NO,YES,0,464,"",Thu Apr 09 07:01:20 +0000 2020
1248143944824901632,en,NO,YES,0,2833,"",Thu Apr 09 07:01:20 +0000 2020
1248143944891891712,en,NO,NO,0,0,ZM,Thu Apr 09 07:01:20 +0000 2020
1248143944975896576,en,NO,YES,0,1562,"",Thu Apr 09 07:01:20 +0000 2020
1248143945017610242,en,NO,YES,0,3,"",Thu Apr 09 07:01:20 +0000 2020
1248143945059536897,ja,NO,YES,0,51168,"",Thu Apr 09 07:01:20 +0000 2020
1248143945084948480,ca,NO,YES,0,16,"",Thu Apr 09 07:01:20 +0000 2020
1248143945089105920,en,NO,YES,0,20,"",Thu Apr 09 07:01:20 +0000 2020
1248143945298849792,fr,NO,NO,0,1,"",Thu Apr 09 07:01:20 +0000 2020
1248143945412104192,fr,NO,YES,0,21,"",Thu Apr 09 07:01:20 +0000 2020
1248143945449652226,in,NO,NO,1,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143945541931009,ja,NO,YES,0,51168,"",Thu Apr 09 07:01:20 +0000 2020
1248143945604964353,ca,NO,NO,7,4,"",Thu Apr 09 07:01:20 +0000 2020
1248143945621581825,in,NO,NO,1,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143945642770432,fr,NO,YES,0,42,"",Thu Apr 09 07:01:20 +0000 2020
1248143945688727552,en,NO,YES,0,9593,"",Thu Apr 09 07:01:20 +0000 2020
1248143945692893184,en,NO,YES,0,3517,"",Thu Apr 09 07:01:20 +0000 2020
1248143945713897475,en,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143945714077696,en,NO,YES,0,315,"",Thu Apr 09 07:01:20 +0000 2020
1248143945718095879,en,NO,YES,0,6,"",Thu Apr 09 07:01:20 +0000 2020
1248143945726595072,en,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143945739034624,en,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
1248143945768427520,en,NO,YES,0,343,"",Thu Apr 09 07:01:20 +0000 2020
1248143945827266561,en,NO,YES,0,25,"",Thu Apr 09 07:01:20 +0000 2020
1248143945835491329,es,NO,YES,0,1264,"",Thu Apr 09 07:01:20 +0000 2020
1248143945860812802,en,NO,YES,0,110,"",Thu Apr 09 07:01:20 +0000 2020
1248143945877671936,en,NO,YES,0,1,"",Thu Apr 09 07:01:20 +0000 2020
1248143945915199488,en,NO,NO,3,1,"",Thu Apr 09 07:01:20 +0000 2020
1248143945936146432,en,NO,YES,0,538,"",Thu Apr 09 07:01:20 +0000 2020
1248143945982509056,es,NO,YES,0,47,"",Thu Apr 09 07:01:20 +0000 2020
1248143946066190336,en,NO,YES,0,56868,"",Thu Apr 09 07:01:20 +0000 2020
1248143946082996224,en,NO,NO,0,0,"",Thu Apr 09 07:01:20 +0000 2020
