Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1247918793097183233,en,NO,NO,6,0,"",Wed Apr 08 16:06:40 +0000 2020
1247918793382416384,pt,NO,NO,0,0,"",Wed Apr 08 16:06:40 +0000 2020
1247918793482997761,it,NO,NO,0,0,"",Wed Apr 08 16:06:40 +0000 2020
1247918793604595712,en,NO,NO,1,0,PL,Wed Apr 08 16:06:40 +0000 2020
1247918793617215490,de,NO,YES,0,2,"",Wed Apr 08 16:06:40 +0000 2020
1247918793625669636,en,NO,NO,0,0,"",Wed Apr 08 16:06:40 +0000 2020
1247918793659015168,en,NO,YES,0,78,"",Wed Apr 08 16:06:40 +0000 2020
1247918793675988994,en,NO,YES,0,1768,"",Wed Apr 08 16:06:40 +0000 2020
1247918793676017670,es,NO,YES,0,1230,"",Wed Apr 08 16:06:40 +0000 2020
1247918793692606465,tl,NO,NO,0,0,"",Wed Apr 08 16:06:40 +0000 2020
1247918793701101569,en,NO,YES,0,3,"",Wed Apr 08 16:06:40 +0000 2020
1247918793705349121,en,NO,NO,0,0,"",Wed Apr 08 16:06:40 +0000 2020
1247918793717882881,en,NO,NO,0,0,"",Wed Apr 08 16:06:40 +0000 2020
1247918793785061376,fr,NO,YES,0,145,"",Wed Apr 08 16:06:40 +0000 2020
1247918793801838594,en,NO,YES,0,191,"",Wed Apr 08 16:06:40 +0000 2020
1247918793805840384,en,NO,YES,0,8,"",Wed Apr 08 16:06:40 +0000 2020
1247918793805856770,bn,NO,NO,2,0,"",Wed Apr 08 16:06:40 +0000 2020
1247918793810034689,en,NO,YES,0,29,"",Wed Apr 08 16:06:40 +0000 2020
1247918793810198531,es,NO,YES,0,479,"",Wed Apr 08 16:06:40 +0000 2020
1247918793814392834,en,NO,YES,0,188,"",Wed Apr 08 16:06:40 +0000 2020
1247918793831178241,en,NO,YES,0,1564,"",Wed Apr 08 16:06:40 +0000 2020
1247918793847799808,en,NO,YES,0,85,"",Wed Apr 08 16:06:40 +0000 2020
1247918793851932672,en,NO,NO,1,1,"",Wed Apr 08 16:06:40 +0000 2020
1247918793868939268,fr,NO,YES,0,419,"",Wed Apr 08 16:06:40 +0000 2020
1247918793898237954,en,NO,NO,23,17,"",Wed Apr 08 16:06:40 +0000 2020
1247918793906515968,en,NO,YES,0,2822,"",Wed Apr 08 16:06:40 +0000 2020
1247918793914904578,it,NO,NO,0,0,"",Wed Apr 08 16:06:40 +0000 2020
1247918793927479298,en,NO,YES,0,5,"",Wed Apr 08 16:06:40 +0000 2020
1247918793927593986,pt,NO,YES,0,26,"",Wed Apr 08 16:06:40 +0000 2020
1247918793944223745,en,NO,YES,0,32,"",Wed Apr 08 16:06:40 +0000 2020
1247918793969541120,fa,NO,NO,52,6,"",Wed Apr 08 16:06:40 +0000 2020
1247918794040922113,en,NO,NO,0,1,"",Wed Apr 08 16:06:40 +0000 2020
1247918794044928001,en,NO,NO,17,3,"",Wed Apr 08 16:06:40 +0000 2020
1247918794066014214,es,NO,YES,0,127,"",Wed Apr 08 16:06:40 +0000 2020
1247918794066067459,en,NO,YES,0,2,"",Wed Apr 08 16:06:40 +0000 2020
1247918794070265863,es,NO,YES,0,4479,"",Wed Apr 08 16:06:40 +0000 2020
1247918794103648256,en,NO,YES,0,2,"",Wed Apr 08 16:06:40 +0000 2020
1247918794103648257,en,NO,YES,0,142,"",Wed Apr 08 16:06:40 +0000 2020
1247918794108014594,en,NO,YES,0,14,"",Wed Apr 08 16:06:40 +0000 2020
1247918794116399105,es,NO,YES,0,6,"",Wed Apr 08 16:06:40 +0000 2020
1247918794133176321,en,NO,YES,0,2,"",Wed Apr 08 16:06:40 +0000 2020
1247918794141388805,ja,NO,YES,0,8448,"",Wed Apr 08 16:06:40 +0000 2020
1247918794149744641,tl,NO,NO,1,0,"",Wed Apr 08 16:06:40 +0000 2020
1247918794158325763,en,NO,YES,0,4,"",Wed Apr 08 16:06:40 +0000 2020
1247918794170724352,und,NO,NO,0,0,"",Wed Apr 08 16:06:40 +0000 2020
