"Tweet_ID","Hashtag"
"1303483254331375618","#COVID19"
"1303483254331375618","#Coworking"
"1303483254331375618","#CRE"
"1303483254956331009","#AI"
"1303483254956331009","#AI"
"1303483254956331009","#ClinicalTrials"
"1303483254956331009","#ClinicalTrials"
"1303483254956331009","#COVID19"
"1303483254956331009","#COVID19"
"1303483254960467970","#Mundo"
"1303483254960467970","#pandemia"
"1303483254960467970","#relacionespúblicas"
"1303483254960467970","#Wuhan"
"1303483254977290240","#KUfball"
"1303483254981496834","#COVID19"
"1303483254981496834","#SickleCell"
"1303483254989901825","#COVID19"
"1303483254989901825","#NoBajesLaGuardia"
"1303483255006478336","#coronavirus"
"1303483255006478336","#COVID19"
"1303483255015051264","#CambioWeb"
"1303483255015051264","#COVIDー19"
"1303483255015051264","#Internacionales"
"1303483255023448066","#AlcaldeQuiñónez"
"1303483255023448066","#COVIDー19"
"1303483255023448066","#DespensaparaCompartir"
"1303483255023448066","#JuntosLogramosMás"
"1303483255023448066","#MuniGuate"
"1303483255023448066","#PlanSantiago"
"1303483255031693314","#Argentina"
"1303483255031693314","#Covid19"
"1303483255501590528","#EnVideo"
"1303483255501590528","#SolidaridadEntreLosPueblos"
"1303483255522459649","#coronavirus"
"1303483255522459649","#Covid19"
"1303483255824371712","#COVID19"
"1303483255824371712","#Masks"
"1303483256180858881","#Internacional"
"1303483256180858881","#Noticias"
"1303483256227028992","#Astros"
"1303483256373800961","#Mundo"
"1303483256373800961","#pandemia"
"1303483256373800961","#relacionespúblicas"
"1303483256373800961","#Wuhan"
"1303483256432553987","#ABCTVPy"
"1303483256432553987","#EnfoqueEconómico"
"1303483256453517313","#TipTuesday"
"1303483256495575040","#SafelyBackToSchool"
"1303483256579346433","#CuidémonosEntreTodos"
"1303483256579395584","#COVID19"
"1303483256621461505","#COVID19"
"1303483256701169665","#COVID19s"
"1303483256742969345","#covid19"
"1303483256742969345","#digital"
"1303483256742969345","#environment"
"1303483256742969345","#facemask"
"1303483256742969345","#frontliner"
"1303483256742969345","#philippines"
"1303483256742969345","#ppe"
"1303483256742969345","#qrcodes"
"1303483256742969345","#technology"
"1303483256742969345","#TuesdayThoughts"
"1303483256801652736","#Covid19"
"1303483256822796289","#AmericaStrong"
"1303483256835387392","#coronavirus"
"1303483256835387392","#COVID19"
"1303483256835387392","#Entérate"
"1303483256835387392","#Puebla"
"1303483257053474819","#ULTIMAHORA"
"1303483257053474819","#ULTIMAHORA"
"1303483257087045633","#GaleriaDeImagens"
"1303483257141387265","#PolicíaMunicipal"
