Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1220556831782768641,trump,0,5,PER,0.9996
1220556831996538880,wuhan,59,64,LOC,0.999
1220556831996538880,china,103,108,LOC,1
1220556831996538880,national health commission,111,137,ORG,0.9964
1220556832256688128,oregon,53,59,LOC,1
1220556832256688128,wuhan,72,77,LOC,0.9998
1220556832982175744,china,0,5,LOC,1
1220556832982175744,wuhan,41,46,LOC,0.9882
1220556832982175744,chinavirus wuhan china coronavirus,73,107,ORG,0.7317
1220556833376485377,american,6,14,MISC,0.9991
1220556833376485377,australia,38,47,LOC,1
1220556834563481603,wuhan,39,44,LOC,0.9998
1220556834869637122,wuhan,55,60,LOC,0.9994
1220556834869637122,china,62,67,LOC,1
1220556835087953920,wuhan,0,5,LOC,1
1220556835087953920,huanggang,7,16,LOC,1
1220556835087953920,ezhou,21,26,LOC,1
1220556835519913985,wuhan,26,31,LOC,1
1220556835519913985,china,33,38,LOC,1
1220556836077625344,china,16,21,LOC,1
1220556836077625344,sars,43,47,MISC,0.9975
1220556836077625344,ebola,52,57,MISC,0.9983
1220556836077625344,wuhan,61,66,LOC,1
1220556836077625344,us,73,75,LOC,0.9984
1220556837235216384,singapore,13,22,LOC,0.9998
1220556837235216384,wuhan,59,64,LOC,0.9995
1220556837235216384,chinese,105,112,MISC,1
1220556839223353344,wuhan,18,23,LOC,1
1220556839223353344,wuhanpneumonia,75,89,MISC,0.9974
1220556839223353344,wuhancoronavirus  wuhanoutbre,106,135,ORG,0.7938
1220556841718935552,wuhan,44,49,LOC,1
1220556841718935552,god,106,109,PER,1
1220556842482331648,thailand,61,69,LOC,1
1220556842536861696,wuhan,19,24,LOC,0.9997
1220556842536861696,china,46,51,LOC,1
1220556842536861696,hubei,54,59,LOC,0.9999
1220556844118237186,wuhan,21,26,LOC,0.9998
1220556844118237186,seattle,44,51,LOC,0.9999
1220556844688498688,beijing,13,20,LOC,1
1220556844688498688,hong kong,75,84,LOC,0.9999
1220556844923609089,journal of travel medicine,89,115,ORG,0.9946
1220556844923609089,asian,124,129,MISC,0.9993
1220556845057658880,wuhan,135,140,LOC,0.9912
1220556845334417416,wuhan,34,39,LOC,0.9989
1220556845334417416,china,105,110,LOC,1
1220556845334417416,balik chi,130,139,PER,0.8685
1220556851147919365,australia,25,34,LOC,0.9978
1220556851147919365,chinese,54,61,MISC,0.9995
1220556851181277187,new york times,83,97,ORG,0.9631
1220556851969810433,wuhan,59,64,LOC,0.999
1220556851969810433,china,103,108,LOC,1
1220556851969810433,national health commission,111,137,ORG,0.9964
1220556853303640065,wuhan coronavirus,46,63,MISC,0.5517
1220556853932744709,prince of wales,34,49,LOC,0.8439
1220556854159384576,staysafelalisa,66,80,ORG,0.7264
1220556855614869505,cdc,15,18,ORG,1
1220556855614869505,wuhan,64,69,LOC,1
1220556855614869505,wuhancorona,127,138,ORG,0.8311
1220556856365666310,china,18,23,LOC,1
1220556857116200962,wuhanpneumoni,125,138,ORG,0.3111
1220556857514786816,china,35,40,LOC,0.9998
1220556857695227904,china,0,5,LOC,1
1220556857695227904,wuhan,42,47,LOC,0.9999
1220556859121094656,wuhan,14,19,LOC,0.9999
1220556859662327808,coronavirus,25,36,MISC,0.9267
1220556859779796993,ando,0,4,PER,0.9042
1220556859842543616,china,62,67,LOC,1
1220556859842543616,wuhan,114,119,LOC,1
1220556860639653888,chinese,6,13,MISC,1
1220556860639653888,sars,42,46,MISC,0.9997
1220556860639653888,wuhan,128,133,LOC,1
1220556860639653888,china,135,140,LOC,1
1220556860752744448,singapore,31,40,LOC,0.9998
1220556860752744448,wuhan,64,69,LOC,0.9995
1220556862405238784,china,42,47,LOC,1
1220556862405238784,weibo,50,55,PER,0.9947
1220556862405238784,wuhancoronavirus,61,77,MISC,0.8691
1220556862405238784,shanghai,113,121,LOC,0.9999
1220556864741691392,coronavirus,17,28,MISC,0.9689
1220556864741691392,wuhan,76,81,LOC,1
1220556864792006657,cdc,81,84,ORG,1
1220556865479806976,east africa,9,20,LOC,0.9992
1220556865949425669,hongkong,100,108,LOC,0.677
1220556866742153217,china,75,80,LOC,1
1220556867086082048,chinese,53,60,MISC,0.9996
1220556867086082048,wuhan,94,99,LOC,0.9817
1220556867635568640,wuhan,102,107,LOC,1
1220556867903967232,singapore,35,44,LOC,0.9998
1220556873063026689,cdc,18,21,ORG,0.6299
1220556874057121793,australia,109,118,LOC,1
1220556874057121793,wuhan,174,179,LOC,1
1220556876137385984,wuhan,55,60,LOC,0.9994
1220556876137385984,china,62,67,LOC,1
1220556876443738115,isaricar news,98,111,MISC,0.7422
