"Tweet_ID","Hashtag"
"1242995074075512834","#COVIDIOTS"
"1242995074075512834","#DarwinwasaDemocrat"
"1242995074075512834","#venalstupidignorant"
"1242995423037587461","#COVID19"
"1242995501957632001","#COVID2019"
"1242995503354089473","#coronavirusindia"
"1242995504004378625","#ImmunityBoosters"
"1242995504004378625","#ImmunityBoosters"
"1242995505346592768","#COVID"
"1242995505346592768","#COVID"
"1242995505346592768","#COVID19"
"1242995505346592768","#COVID19"
"1242995505514319876","#CORONAVIRUS"
"1242995505690484738","#capitalismo"
"1242995506009104386","#COVID19"
"1242995507242258432","#Coronaaustralia"
"1242995507242258432","#covid19australia"
"1242995510727839754","#Corona"
"1242995512661458945","#IMPORTANTE"
"1242995513743609858","#covid19"
"1242995517174448128","#AEsteVirusLoParamosTodos"
"1242995517174448128","#AEsteVirusLoParamosTodos"
"1242995517644099584","#HongKong"
"1242995519040806912","#dirumahaja"
"1242995519636606978","#AskGovKemp"
"1242995519636606978","#AskGovKemp"
"1242995519636606978","#gapol"
"1242995519636606978","#gapol"
"1242995519951114241","#COVID<U+30FC>19"
"1242995525248524291","#Innovation"
"1242995527924375553","#coronavirus"
"1242995536719904769","#ImmunityBoosters"
"1242995538779398151","#COVID19"
"1242995540473741315","#coronavirus"
"1242995541862162435","#Covid19"
"1242995541862162435","#Covid19"
"1242995543715934211","#COVID<U+30FC>19"
"1242995544013881346","#NosCuidamosTodos"
"1242995545045479425","#DiseaseFreeWithTrueWorship"
"1242995545490276358","#VideoAlert"
"1242995545662095360","#DiRumahAja"
"1242995546106855425","#pande"
"1242995553795014656","#Covid19"
"1242995554164105223","#S"
"1242995554428354561","#coronavirus"
"1242995554428354561","#PuertoRico"
"1242995554482827264","#ModoActivo"
"1242995554843373569","#Bandung"
"1242995554952441856","#OANN"
"1242995555514621953","#COVID19"
"1242995555514621953","#COVID19"
"1242995555636318210","#UMD"
"1242995556189794304","#ChineseVirus19"
"1242995556273795072","#Covid2019"
"1242995556898590722","#covid19australia"
"1242995556898590722","#s"
"1242995556898590722","#socialdistancing"
"1242995556898590722","#sydneytrains"
"1242995557016059905","#LIVE"
"1242995558156886016","#COVID19"
"1242995558156886016","#ThaiPBSnews"
"1242995559146741760","#COVID19Korea"
"1242995559146741760","#Korea"
"1242995559876546560","#HBDOhmThitiwat"
"1242995559876546560","#HBDOhmThitiwat"
"1242995559910309894","#EsTuDerech"
"1242995560136601600","#TelevisaTeAcompaña"
"1242995561063755776","#precure"
"1242995562540158976","#COVID19"
"1242995562540158976","#Metallica"
"1242995563852939267","#Covid19"
"1242995564213649416","#macron20h"
"1242995564922494979","#FrasesQueSonNoticias"
"1242995565056663558","#COVID19"
"1242995565505294336","#lockdown"
"1242995565505294336","#lockdown"
"1242995566105288704","#Covid19mx"
"1242995566856015872","#Covid19mx"
"1242995567011098624","#Virtua"
"1242995567011098624","#Virtua"
"1242995567078322176","#COVID1"
"1242995567451607041","#COMUNICADO"
"1242995567451607041","#COMUNICADO"
"1242995567451607041","#Covid19"
"1242995567451607041","#Covid19"
"1242995567451607041","#Imbabura"
"1242995567451607041","#Imbabura"
"1242995567577497600","#Co"
"1242995567577497600","#COVID19ireland"
"1242995567820713984","#ATENCIÓN"
"1242995567820713984","#ToqueDeQueda"
"1242995568521220097","#chloroquine"
"1242995568521220097","#chloroquine"
"1242995568521220097","#Covid19"
"1242995568521220097","#Covid19"
"1242995568521220097","#testé"
"1242995568521220097","#testé"
"1242995568634245120","#Covid19"
"1242995568634245120","#quarantine"
"1242995568831426560","#COVID19"
"1242995568831426560","#ElCoronavirusNoEsPaja"
"1242995568831426560","#UnidosFrenteAlCoronavirus"
"1242995568982609921","#USNavy"
"1242995568982609921","#USNSComfort"
"1242995569095778306","#coronavirus"
"1242995569095778306","#Macron"
"1242995569095778306","#masque"
"1242995570697883650","#Covid19"
"1242995571209601026","#COVID19PH"
"1242995571255885824","#Covid19mx"
"1242995572241563650","#EspacioRiesco"
"1242995572291837952","#SomosCuba"
"1242995572501512194","#AEstaHora|"
"1242995572501512194","#AEstaHora|"
"1242995572501512194","#Brigada10"
"1242995572501512194","#Brigada10"
"1242995572501512194","#Cesar"
"1242995572501512194","#Cesar"
"1242995573097205760","#solar"
"1242995573231411213","#coronavirus"
"1242995573231411213","#CoronaVirusChallenge"
"1242995573231411213","#COVID<U+30FC>19mx"
"1242995573231411213","#Covid19"
"1242995573231411213","#COVID2019"
"1242995574355435520","#broadstreetministry"
"1242995575588601856","#COVID19"
"1242995575655522304","#S"
"1242995576754466821","#Covid19"
"1242995576834338817","#EnVivo"
"1242995576834338817","#EnVivo"
"1242995577627054081","#Covid19"
"1242995577627054081","#SoundFamilia"
"1242995577908060161","#COVID19"
"1242995577908060161","#OSINT"
"1242995578415562753","#Comunicado"
"1242995580743249921","#COVID<U+30FC>19"
"1242995580869230593","#CO"
"1242995580869230593","#Cúcuta"
"1242995581112516609","#Macron<U+0001F4A5>"
"1242995581112516609","#médecins"
"1242995581687148551","#Confinamientototal"
"1242995581687148551","#Covid19"
"1242995581687148551","#quedateEnTuCasa"
"1242995582274351105","#Covid19mx"
"1242995583293493248","#EsTuDerech"
"1242995583536652288","#COVID<U+30FC>19"
"1242995584052662272","#Columna"
"1242995584052662272","#Columna"
"1242995584807710721","#EmergenciaNacional"
"1242995584908361729","#Covid19"
"1242995586594414592","#covid19"
"1242995586594414592","#ficaemcasa"
"1242995586594414592","#StayAtHome"
"1242995586778796032","#Covid19"
"1242995586778796032","#heartless"
"1242995587018096642","#Macron"
"1242995587148132353","#BREAKING"
"1242995587504455680","#KAG2020WWG1WGA"
"1242995587504455680","#MAGA"
"1242995587504455680","#Trump2020KAG"
"1242995587739418624","#COVID"
"1242995587739418624","#COVID"
"1242995587739418624","#COVID"
"1242995587739418624","#GreenNewDeal"
"1242995587739418624","#GreenNewDeal"
"1242995587739418624","#GreenNewDeal"
"1242995587739418624","#PeopleFirst"
"1242995587739418624","#PeopleFirst"
"1242995587739418624","#PeopleFirst"
"1242995587739418624","#WorkersFirst"
"1242995587739418624","#WorkersFirst"
"1242995587739418624","#WorkersFirst"
"1242995587831795713","#bethekindkid"
"1242995587831795713","#kindnessmatters"
"1242995588834177025","#ListínDiario"
"1242995588834177025","#MundialesLD"
"1242995589001826304","#DTES"
"1242995589572329472","#COVID<U+30FC>19"
"1242995589572329472","#COVID<U+30FC>19"
"1242995590176309248","#LoMásVisto"
"1242995590688014338","#Covid19"
"1242995590688014338","#Covid19"
"1242995590902042624","#Baylor"
"1242995590902042624","#Buccaneers"
"1242995590902042624","#Cardinals"
"1242995591992365062","#COVID19PH"
"1242995591992365062","#LPCUpdate"
"1242995592059662337","#Covid19fr"
"1242995592059662337","#Covid19fr"
"1242995592688697344","#COVID19"
"1242995592688697344","#COVID19"
"1242995594383294465","#Covid19NL"
"1242995594525884417","#Covid19"
"1242995594530078720","#SolidaridadYUniónNacional"
"1242995594735390720","#COVID19"
"1242995658967126018","#ElCacas"
"1242995658967126018","#ElCacas"
"1242995661240328192","#HowToEndCoronaPandemic"
"1242995661387243524","#Covid19"
"1242995661387243524","#WayneCounty"
"1242995661932359681","#Breaking"
"1242995661932359681","#Breaking"
"1242995663119552512","#stayhome"
"1242995664231038979","#AcabouBolsonaro"
"1242995664331702279","#FirstRespondersFirst"
"1242995667795996672","#ZeeJankariOnCorona"
"1242995667795996672","#ZeeJankariOnCorona"
"1242995670471946241","#SeparatedWeStand"
"1242995671025823745","#corona"
"1242995671025823745","#coronavirus"
"1242995671025823745","#covid19"
"1242995671025823745","#eorganicau"
"1242995671025823745","#health"
"1242995671025823745","#immunesystem"
"1242995671025823745","#naturalhealth"
"1242995671025823745","#vegan"
"1242995671025823745","#vegetarian"
"1242995671025823745","#virus"
"1242995671625498624","#lockdown"
"1242995671625498624","#virus"
"1242995676931391490","#Covid19"
"1242995676990124039","#EnVideo"
"1242995676990124039","#EnVideo"
"1242995677652750338","#concast"
"1242995677652750338","#concast"
"1242995677862326273","#AllahTheHealer"
"1242995677862326273","#AllahTheHealer"
"1242995678462324736","#Coronavirus"
"1242995678738919432","#Twitmo"
"1242995678738919432","#Twitmo"
"1242995678755897345","#AOC"
"1242995678755897345","#DemocratsLiePeopleDie"
"1242995678823014401","#CoronaKrise"
"1242995678823014401","#coronavirus"
"1242995678823014401","#COVID19"
"1242995678994763776","#CO"
"1242995678994763776","#CO"
"1242995679280021507","#Coronavirus"
"1242995679280021507","#COVID19mx"
"1242995679380885506","#coronavirus"
"1242995679380885506","#COVID19mexico"
"1242995679380885506","#COVID2019"
"1242995679380885506","#FeriaInternacionalDelLibroCoahuila"
"1242995679477280770","#COVID19"
"1242995679523299329","#coronavirus"
"1242995679523299329","#COVID<U+30FC>19"
"1242995679523299329","#COVID19malaysia"
"1242995679523299329","#COVID2019"
"1242995679531864071","#coronavirus"
"1242995679531864071","#COVI"
"1242995679753986048","#coronavirus"
"1242995679753986048","#coronavirus"
"1242995679753986048","#coronavirus"
"1242995679753986048","#coronavirus"
"1242995679770882048","#COVID19"
"1242995679770882048","#COVID19"
"1242995679770882048","#COVID19"
