"","Year","Month","Day","Text","Count"
"1",2020,1,30,"coronavirus",12915
"2",2020,1,30,"salud",835
"3",2020,1,30,"corona",615
"4",2020,1,30,"emergencia internacional",514
"5",2020,1,30,"últimahora",426
"6",2020,1,31,"coronavirus",17189
"7",2020,1,31,"salud",1124
"8",2020,1,31,"amoxicilina",1076
"9",2020,1,31,"emergencia internacional",906
"10",2020,1,31,"2019-ncov",734
"11",2020,2,1,"coronavirus",17295
"12",2020,2,1,"2019-ncov",889
"13",2020,2,1,"pacos",887
"14",2020,2,1,"h5n1",767
"15",2020,2,1,"ultima hora",750
"16",2020,2,3,"coronavirus",18421
"17",2020,2,3,"madmawe",3961
"18",2020,2,3,"2019-ncov",1050
"19",2020,2,3,"salud",984
"20",2020,2,3,"corona",620
"21",2020,2,4,"coronavirus",20388
"22",2020,2,4,"nidame",2402
"23",2020,2,4,"laisladelastentaciones8",1450
"24",2020,2,4,"corona virus",1139
"25",2020,2,4,"corona",1108
"26",2020,2,5,"coronavirus",18044
"27",2020,2,5,"corona virus",1776
"28",2020,2,5,"salud",1227
"29",2020,2,5,"2019-ncov",980
"30",2020,2,5,"lopezdestruyemexico",937
"31",2020,2,6,"coronavirus",13992
"32",2020,2,6,"2019-ncov",1138
"33",2020,2,6,"salud",718
"34",2020,2,6,"última hora",706
"35",2020,2,6,"wii sports",659
"36",2020,2,7,"coronavirus",12320
"37",2020,2,7,"interferón alfa 2b",779
"38",2020,2,7,"sagrada familia",760
"39",2020,2,7,"2019-ncov",729
"40",2020,2,7,"salud",691
"41",2020,2,8,"coronavirus",12956
"42",2020,2,8,"b24pt",2103
"43",2020,2,8,"interferón alfa 2b",1400
"44",2020,2,8,"corona virus",1173
"45",2020,2,8,"salud",857
"46",2020,2,9,"coronavirus",13193
"47",2020,2,9,"whatsapp",5119
"48",2020,2,9,"sars",1960
"49",2020,2,9,"corona virus",1260
"50",2020,2,9,"b24pt",893
"51",2020,2,10,"coronavirus",16057
"52",2020,2,10,"oscars",2120
"53",2020,2,10,"whatsapp",1618
"54",2020,2,10,"oscar",1381
"55",2020,2,10,"independiente",1215
"56",2020,2,11,"coronavirus",15850
"57",2020,2,11,"covid-19",2349
"58",2020,2,11,"laisladelastentaciones10",1487
"59",2020,2,11,"salud",1343
"60",2020,2,11,"mobile world congress",924
"61",2020,2,12,"coronavirus",16068
"62",2020,2,12,"covid-19",2686
"63",2020,2,12,"mobile world congress",2576
"64",2020,2,12,"covid19",1529
"65",2020,2,12,"mwc",1474
"66",2020,2,13,"coronavirus",14124
"67",2020,2,13,"corona",5396
"68",2020,2,13,"mwc de barcelona",2945
"69",2020,2,13,"covid-19",2516
"70",2020,2,13,"laisla6mesesdespués",2160
"71",2020,2,14,"coronavirus",10371
"72",2020,2,14,"corona",4518
"73",2020,2,14,"covid19",2179
"74",2020,2,14,"covid-19",2174
"75",2020,2,14,"savage",2173
"76",2020,2,15,"coronavirus",7342
"77",2020,2,15,"covid-19",2020
"78",2020,2,15,"covid19",1984
"79",2020,2,15,"savage",1358
"80",2020,2,15,"corona virus",800
"81",2020,2,16,"coronavirus",7409
"82",2020,2,16,"covid-19",1760
"83",2020,2,16,"covid19",1687
"84",2020,2,16,"corona",766
"85",2020,2,16,"corona virus",504
"86",2020,2,17,"coronavirus",12045
"87",2020,2,17,"covid-19",2354
"88",2020,2,17,"covid19",1869
"89",2020,2,17,"diamond princess",1272
"90",2020,2,17,"corona virus",792
"91",2020,2,18,"coronavirus",11789
"92",2020,2,18,"covid-19",2857
"93",2020,2,18,"covid19",2334
"94",2020,2,18,"ets",907
"95",2020,2,18,"salud",768
"96",2020,2,19,"coronavirus",11938
"97",2020,2,19,"m",2254
"98",2020,2,19,"covid-19",2212
"99",2020,2,19,"covid19",1627
"100",2020,2,19,"ets",1065
"101",2020,2,21,"coronavirus",8674
"102",2020,2,21,"covid19",3106
"103",2020,2,21,"covid-19",1948
"104",2020,2,21,"corona virus",695
"105",2020,2,21,"7",564
"106",2020,2,22,"coronavirus",7924
"107",2020,2,22,"covid19",3608
"108",2020,2,22,"covid-19",1951
"109",2020,2,22,"dengue",1281
"110",2020,2,22,"salud",515
"111",2020,2,23,"coronavirus",2222
"112",2020,2,23,"covid19",792
"113",2020,2,23,"carnaval de venecia",385
"114",2020,2,23,"gripe",350
"115",2020,2,23,"gripe de hong",346
"116",2020,2,24,"coronavirus",16341
"117",2020,2,24,"covid19",3005
"118",2020,2,24,"covid-19",2613
"119",2020,2,24,"221bhater",2316
"120",2020,2,24,"laacademia",690
"121",2020,2,25,"coronavirus",32742
"122",2020,2,25,"covid-19",3165
"123",2020,2,25,"salud",2624
"124",2020,2,25,"covid19",2383
"125",2020,2,25,"221bhater",1810
"126",2020,2,27,"coronavirus",24339
"127",2020,2,27,"covid-19",2458
"128",2020,2,27,"covid19",1549
"129",2020,2,27,"a",1313
"130",2020,2,27,"delconurbano",1289
"131",2020,2,28,"coronavirus",31724
"132",2020,2,28,"covid-19",4290
"133",2020,2,28,"ibuprofeno",3836
"134",2020,2,28,"covid19",1876
"135",2020,2,28,"covid2019",1776
"136",2020,2,29,"coronavirus",26820
"137",2020,2,29,"covid-19",3974
"138",2020,2,29,"ibuprofeno",3137
"139",2020,2,29,"covid19",2418
"140",2020,2,29,"vih",2014
"141",2020,3,1,"coronavirus",14459
"142",2020,3,1,"covid-19",2407
"143",2020,3,1,"covid19",2361
"144",2020,3,1,"vih",861
"145",2020,3,1,"virgen",782
"146",2020,3,2,"coronavirus",12882
"147",2020,3,2,"covid19",2965
"148",2020,3,2,"covid-19",1985
"149",2020,3,2,"salud",734
"150",2020,3,2,"corona",514
"151",2020,3,3,"coronavirus",22455
"152",2020,3,3,"covid-19",2802
"153",2020,3,3,"covid19",2656
"154",2020,3,3,"salud",1170
"155",2020,3,3,"visitante78",966
"156",2020,3,4,"coronavirus",34244
"157",2020,3,4,"covid-19",2647
"158",2020,3,4,"covid19",2088
"159",2020,3,4,"visitante78",1244
"160",2020,3,4,"corona virus",1107
"161",2020,3,5,"coronavirus",19226
"162",2020,3,5,"covid-19",2272
"163",2020,3,5,"covid19",1947
"164",2020,3,5,"corona virus",754
"165",2020,3,5,"dengue",588
"166",2020,3,6,"coronavirus",25669
"167",2020,3,6,"covid-19",4155
"168",2020,3,6,"covid19",2525
"169",2020,3,6,"covidー19",1329
"170",2020,3,6,"ébola",1149
"171",2020,3,7,"coronavirus",32219
"172",2020,3,7,"covid-19",4851
"173",2020,3,7,"covid19",4128
"174",2020,3,7,"facultad de comunicación",2051
"175",2020,3,7,"sars",1575
"176",2020,3,8,"coronavirus",20498
"177",2020,3,8,"covid-19",6086
"178",2020,3,8,"covid19",4499
"179",2020,3,8,"corona virus",2541
"180",2020,3,8,"sanidad",703
"181",2020,3,9,"coronavirus",19525
"182",2020,3,9,"covid-19",6212
"183",2020,3,9,"covid19",4262
"184",2020,3,9,"covid2019",1185
"185",2020,3,9,"sanidad",816
"186",2020,3,11,"coronavirus",28964
"187",2020,3,11,"covid-19",10837
"188",2020,3,11,"covid19",7285
"189",2020,3,11,"tú  yo coronavirus  netflix",1238
"190",2020,3,11,"codvid19",1041
"191",2020,3,12,"coronavirus",26163
"192",2020,3,12,"covid-19",10565
"193",2020,3,12,"covid19",5494
"194",2020,3,12,"covid",2627
"195",2020,3,12,"covid_19",724
"196",2020,3,13,"coronavirus",26512
"197",2020,3,13,"covid-19",9925
"198",2020,3,13,"covid19",4648
"199",2020,3,13,"covid",3105
"200",2020,3,13,"covid_19",1053
