Tweet_ID,Sentiment_Label,Probability_pos
1235384765005598720,negative,0.045716504583141894
1235384765047545856,neutral,0.49789225920557484
1235384765156450305,negative,0.032774102927251844
1235384765584375808,negative,2.999354087557964e-07
1235384765722669056,negative,0.03415990289955834
1235384765882212352,negative,0.006400884836226366
1235384765915766787,negative,2.999354087557964e-07
1235384766146310144,negative,0.11858776963524799
1235384767966834688,neutral,0.5136446707795853
1235384768306597894,negative,0.04035195870694107
1235384770042855424,negative,1.5571972205503994e-11
1235384771968208897,negative,0.002055887099671817
1235384772408430592,negative,0.0623680967848739
1235384772882354176,negative,0.004849374154379524
1235384772983218177,negative,0.00198377377890433
1235384773079597056,negative,0.20160513398519103
1235384773561872385,neutral,0.47407603985572744
1235384773566136322,negative,5.0689485579190005e-05
1235384774719606784,positive,0.7219658482844787
1235384774761607168,negative,0.30930370322486467
1235384776841887745,negative,0.00026532030882533335
1235384777060028416,negative,0.2638831237757229
1235384778729443328,negative,0.0053792740563803065
1235384779098542085,negative,0.003456667427545611
1235384782831247361,negative,0.002239934832443372
1235384783334596610,negative,0.2702555822408671
1235384786228785154,negative,4.4945434843252685e-05
1235384787021500423,negative,6.223023001215593e-05
1235384787029725184,negative,0.24287602704766703
1235384787071721472,negative,0.037845514430123565
1235384787088662528,negative,0.09953107090950054
1235384787273003008,negative,0.20318232031069536
1235384787310907392,negative,0.0024404418053858576
1235384787491151872,negative,0.00046416832208511036
1235384789135314944,negative,0.005775021760214527
1235384789164847104,negative,0.17672269135079052
1235384789424881670,negative,0.0006130177259378228
1235384789529591808,negative,0.04669815137880395
1235384790049685504,negative,0.015827452838915654
1235384790196596736,negative,0.03134230114887935
1235384790473494529,negative,3.684606251711682e-10
1235384790871945216,negative,0.003456667427545611
1235384790909693952,negative,2.612498647074904e-05
1235384791064862721,neutral,0.3716046738103431
1235384793082232833,negative,0.0008889854448647465
1235384793933713409,negative,0.12708574917997614
1235384794067935232,negative,0.07087096309894454
1235384794311090176,neutral,0.4402571704036702
1235384794608881664,negative,2.999354087557964e-07
1235384794885656576,negative,0.04722052541322527
1235384795187773440,negative,0.0010668445688886568
1235384795510657026,negative,0.2851103146189909
1235384798622945280,negative,2.4123911156483497e-05
1235384798933381120,neutral,0.5543451920005006
1235384799050772481,negative,0.011677789682911752
1235384799340060672,negative,0.16509372553568424
1235384801626120193,negative,0.06225771228755017
1235384802108264450,positive,0.8790730347675373
1235384802305589248,negative,0.2840386859706661
1235384802762575872,negative,0.0013478323719490275
1235384802997567489,negative,0.0002027182272897581
1235384803056218112,negative,0.005993197899777615
1235384803333214211,negative,0.007955368557332747
1235384803555409920,negative,0.004420278331401327
1235384804264288257,positive,0.9031223110270419
1235384806822883329,negative,0.0013478323719490275
1235384807225360385,negative,0.14909698590252207
1235384807405715457,neutral,0.46127768308170247
1235384808303403010,negative,0.016464920754909806
1235384810186698752,negative,0.0015344392810633391
1235384810316718082,neutral,0.49789225920557484
1235384810438373379,negative,0.08733021659172568
1235384810668879872,negative,0.01037020267999
1235384811323187201,negative,4.2241995845400375e-05
1235384811482685440,negative,2.999354087557964e-07
1235384812325572608,negative,0.0006354064804771493
1235384812489318403,negative,0.052102802341864235
1235384814087204864,negative,0.1820000541094851
1235384814372564994,negative,0.002271828633237148
1235384814557171714,negative,0.06101057996754666
1235384814712369157,negative,7.2542310342797534e-06
1235384814951264256,negative,0.0018692893905295238
1235384815249170432,negative,0.000769880959146259
1235384815446306816,neutral,0.46427077088982116
1235384815924494337,negative,0.018380231001740306
1235384816012537856,neutral,0.5651703174880546
1235384816863973377,neutral,0.6183568994584743
1235384816973090817,negative,0.04574434685794176
1235384818688348160,negative,0.0007935727839635258
1235384819300868098,negative,0.027605491562479826
1235384819401420800,negative,0.0007935727839635258
1235384819460313088,negative,4.061193925375532e-05
1235384820785655808,negative,0.010474066862199715
1235384820852801539,negative,0.29844363977713295
1235384822526246913,negative,0.0003000810137780608
1235384823218352129,neutral,0.3741175343152257
1235384823356813312,neutral,0.49789225920557484
1235384823553748992,negative,2.999354087557964e-07
1235384823654436864,negative,2.999354087557964e-07
1235384824065675264,negative,5.4164852861002265e-05
1235384824896069632,negative,3.0345700206093873e-05
1235384825185472517,neutral,0.41435227303333944
1235384827110731808,neutral,0.501043239167024
1235384827186237440,negative,0.0017259530469324873
1235384827676934146,negative,0.0006130177259378228
1235384827790139394,negative,0.20318232031069536
1235384827832086529,negative,0.060328610693619014
1235384828067033088,negative,0.1885740396172739
1235384828205379588,negative,0.0006273541568103882
1235384828276678656,negative,0.004963500394012036
1235384828331257856,negative,4.072498327082272e-07
1235384830839402496,neutral,0.5901606473230676
1235384831825113088,negative,0.16761663293676626
1235384831854419974,negative,0.20793654996353592
1235384831975944197,neutral,0.46427077088982116
1235384832928239618,negative,2.999354087557964e-07
1235384835239182337,negative,0.05164578753506788
1235384835478130688,negative,0.00016895831833113237
1235384836048793606,negative,0.10116896051507288
1235384836715659271,negative,0.0006040409236476404
1235384837097361413,negative,0.003456667427545611
1235384837445267456,negative,0.0007935727839635258
1235384839471157248,negative,0.02527651306430138
1235384839567630336,negative,9.494866353940345e-06
1235384839739772933,negative,0.25288263992256177
1235384840318484480,negative,0.0024213840083067316
1235384841144856576,negative,2.533540365419262e-12
1235384841463451648,negative,0.17661561801369818
1235384841857839104,negative,0.003456667427545611
1235384843334270976,negative,0.052102802341864235
1235384843518619648,negative,0.052102802341864235
1235384843778674688,negative,0.29844363977713295
1235384843980206080,negative,0.014131494293577438
1235384844236009472,negative,9.169268358204085e-10
1235384844617764865,negative,2.4108030948853516e-05
1235384844819091456,negative,0.23871696831429615
1235384845125275648,neutral,0.5168240430840936
1235384845167140864,negative,0.009008631475299152
1235384845448159232,neutral,0.5597270916422002
1235384847608221696,negative,0.03070906258063167
1235384848170262528,neutral,0.5808433455560602
1235384848178692100,negative,0.03660167352586019
1235384848409223168,negative,0.0007244042295825197
1235384849361440768,negative,0.006297151537247451
1235384849738993672,negative,0.13399874380320603
1235384850036805632,negative,0.0007935727839635258
1235384850170802176,neutral,0.5679021835116246
1235384850401710080,negative,0.0013478323719490275
1235384852377190401,negative,0.07548852392633093
1235384853648084997,neutral,0.5429568159326034
1235384854277246977,negative,0.0007935727839635258
1235384855665324037,positive,0.6981718023395774
1235384856772612096,negative,1.151770973852467e-05
1235384857150152716,negative,8.013685180127882e-06
1235384857288531969,negative,0.020130184417285812
1235384857297121280,negative,0.1816798083995328
1235384857821351937,negative,0.1052134132942284
1235384858064621568,negative,2.999354087557964e-07
1235384858161053697,negative,3.632169660002565e-06
1235384858169544704,negative,0.0009650501182416143
1235384858362302464,negative,0.007606549374366855
1235384861151522816,negative,0.07389185131308512
1235384862187675648,neutral,0.4737554465528978
1235384864846884864,negative,0.012923517433652382
1235384865845108737,negative,0.012986810845630803
1235384865853501440,negative,0.19153034730588628
1235384866218401793,negative,0.03070906258063167
1235384866583252992,negative,0.1271805451907249
1235384868630118405,negative,0.050939917348436475
1235384868944609282,negative,1.204047235994195e-05
1235384869078708224,negative,0.08350883338910838
1235384869292777473,negative,0.0029316823188735457
1235384870425116672,negative,0.015818231513381832
1235384870987153408,negative,0.14362600365481656
1235384872669151232,negative,4.30876978807513e-06
1235384873168384001,negative,0.01976710608670283
1235384873684254721,negative,0.052102802341864235
1235384873910759424,negative,0.05164578753506788
1235384874565087232,negative,0.025001556269299126
1235384875173269505,negative,0.12476683240472258
1235384877236748288,negative,0.010679147198870857
1235384877459087360,negative,6.223023001215593e-05
1235384877538672642,negative,0.22891831216312153
1235384878100885505,neutral,0.49307983663531946
1235384878469767168,neutral,0.36302798031093453
1235384878780354560,negative,0.29936051263988206
1235384879132667905,negative,0.003305609241626615
1235384881783476224,negative,0.2343105472470147
1235384882253135872,negative,0.09078488575374206
1235384882332938240,negative,6.210967265576254e-06
1235384882341109760,neutral,0.49789225920557484
1235384882567708672,negative,3.166091042828146e-07
1235384883264057344,negative,0.060328610693619014
1235384883318591488,positive,0.9209641366009557
1235384883540828160,negative,0.021178812796515175
1235384883612184576,negative,0.2823975911810662
