Tweet_ID,Mentions
1222519765291261955,@SimuLiu
1222519765584969728,@abraham35125393
1222519765853331456,@joeltkl
1222519765907820545,@CraigCons
1222519765941526530,@dadetrading
1222519766008512513,@joeltkl
1222519766574747649,@ChinaDaily
1222519766893678593,@MailOnline
1222519767048822786,@fredwalton216
1222519767287730176,@SimuLiu
1222519767384252423,@joeltkl
1222519767577300992,@MannyMua733
1222519767699001344,@AndrewSchultzWX
1222519767699001344,@suedeyell
1222519767699001344,@TheMorningNews
1222519767699001344,@AndrewSchultzWX
1222519767699001344,@suedeyell
1222519767699001344,@TheMorningNews
1222519768369909760,@krizzykalerqui
1222519768504262656,@BojanowskiW
1222519768504262656,@BojanowskiW
1222519768504262656,@BojanowskiW
1222519768504262656,@BojanowskiW
1222519768776871936,@YRanaraja
1222519768797908993,@GreenNewsReport
1222519768911093760,@jaredadler
1222519769275883521,@WHO
1222519769418649600,@ezaap
1222519769418649600,@TimesLIVE
1222519770043637761,@amandaopr
1222519770043637761,@CristianM22
1222519770043637761,@kellybadbuttt
1222519770089574400,@joeltkl
1222519770089754625,@KatBAlwaysLove
1222519770525896705,@euronews
1222519770609668097,@joeltkl
1222519770731499520,@firstladyship
1222519770744000517,@GreenNewsReport
1222519771373064192,@HongKongFP
1222519771373064192,@HongKongFP
1222519771649867778,@ABSCBNNews
1222519771649867778,@ABSCBNNews
1222519771658321920,@GOPLeader
1222519771880677377,@AndrewYang
1222519771880677377,@Chinaishere
1222519771880677377,@IAStartingLine
1222519771880677377,@rrberry01
1222519773356888066,@BlackWitchNyx
1222519773373710336,@tellittoal
1222519773378023424,@DrOlufunmilayo
1222519774002810881,@RTcom
1222519774002810881,@RTcom
1222519774925602816,@AjayVaseegaran
1222519775244345344,@badiucao
1222519775282200577,@gabrieloguda
1222519775835934721,@UofTIMS
1222519776297115648,@joeltkl
1222519776599298048,@SimuLiu
1222519776926294016,@BNODesk
1222519777119350784,@FarmPolicy
1222519777119350784,@FarmPolicy
1222519777119350784,@FarmPolicy
1222519777119350784,@FarmPolicy
1222519777249247232,@joeltkl
1222519777291374596,@EricLiptonNYT
1222519777874382848,@BravinYuri
1222519778553880576,@cjwerleman
1222519778700484609,@joeltkl
1222519778998288385,@geofflo610
1222519779694497795,@joeltkl
1222519780055404544,@SimuLiu
1222519780768239619,@earthshakerph
1222519781003268097,@JoeBiden
1222519781091209221,@AlKapDC
1222519781183586305,@sidhant
1222519781342900226,@joeltkl
1222519781355470849,@joeltkl
1222519781523447810,@dadetrading
1222519781925912578,@joeltkl
1222519782483877890,@benthompson
1222519782487941122,@joeltkl
1222519782580187136,@joeltkl
1222519782626512897,@LSHTM
1222519783540707329,@IPOT1776
1222519783733612545,@SenRickScott
1222519783733612545,@WHO
1222519784077701121,@jmbacon
1222519784098746369,@SimuLiu
1222519784366989312,@macfaisal
1222519784375373827,@joeltkl
1222519784417394688,@secretstranger9
1222519784434294784,@ArabNewsjp
1222519784920645632,@sizzlingsisa
1222519784920645632,@sizzlingsisa
1222519784920645632,@sizzlingsisa
1222519784920645632,@sizzlingsisa
1222519784979329031,@joeltkl
1222519785256181760,@rahulroushan
1222519786258612224,@unityblackpink
1222519786539835392,@NigeriaGov
1222519786539835392,@Ossai
1222519786963374080,@CGTNOfficial
1222519786963374080,@CGTNOfficial
1222519787349299200,@SimuLiu
1222519787537911816,@brianbeutler
1222519787680673793,@joeltkl
1222519788179795975,@joeltkl
1222519788292886529,@joeltkl
1222519788389523459,@WhoDatTrap
1222519788397682689,@dadetrading
1222519788619976705,@joeltkl
1222519788930568192,@CBCToronto
1222519789459066880,@dadetrading
1222519789505011712,@suzannecass
1222519789505011712,@suzannecass
1222519789530144770,@DivergentOption
1222519789790253057,@SkyNews
1222519789802754049,@SunnyLeone
1222519789802754049,@SunnyLeone
1222519789886885890,@PTINews
1222519790033653761,@dadetrading
1222519790096605185,@freevoice02
1222519790096605185,@IvankaTrump
1222519790314483714,@jenniferatntd
1222519791124086784,@FeministChina
1222519791144955905,@FrenchSuriRumah
1222519791144955905,@rahahghazali
1222519791144955905,@ruffleseed
1222519791191232514,@isgoodrum
1222519791837016064,@Hongkon84458416
1222519791849738242,@ABCNews
1222519791858192385,@wvjoe911
1222519791958876162,@mxmtoon
1222519792327786501,@ReutersWorld
1222519792722038785,@scmpnews
1222519792810283009,@stephperez0113
1222519793485402112,@joeltkl
1222519793619755008,@fox5dc
1222519793632202752,@FT
1222519793833529346,@geofflo610
1222519794588667909,@nytimes
1222519794731106307,@dadetrading
1222519794957570048,@BBCBreaking
1222519795033223168,@Ann00608254
1222519795033223168,@fletchda56
1222519795033223168,@fortismind
1222519795033223168,@realDonaldTrump
1222519795033223168,@SchmillerJohn
1222519795083632641,@richardhorton1
1222519796060704770,@liampclancy1
1222519796375289856,@bilsbiggestfan
1222519796413206531,@bestofbyunbaek
1222519796723380224,@Reuters
1222519796882739201,@globaltimesnews
1222519797046484997,@BBCWorld
1222519798187331584,@JackPosobiec
1222519798287855619,@joeltkl
1222519798430621696,@1421Consulting
1222519798430621696,@1421Consulting
1222519798430621696,@1421Consulting
1222519798602428416,@Jibjy
1222519800028704768,@sizzlingsisa
1222519800028704768,@sizzlingsisa
1222519800028704768,@sizzlingsisa
1222519800028704768,@sizzlingsisa
1222519800120791050,@CDCgov
1222519800120791050,@SaraCarterDC
1222519800171098112,@intodionysus
1222519800171098112,@intodionysus
1222519801723211782,@Abbahkibiya
1222519802012499968,@Cryptolaemus1
1222519802083844103,@StMajestyk
1222519802129833985,@joeltkl
1222519802255667207,@Channel7
1222519802255667207,@ScottyMullet
1222519802696105984,@SimuLiu
1222519802784292869,@RichTettemer
1222519803283271680,@ISCResearch
1222519803283271680,@ISCResearch
1222519803598069764,@TruthHammer888
1222519803702726657,@joeltkl
1222519803858051072,@unioslomn
1222519804264730624,@senrobportman
1222519804440928257,@joeltkl
1222519804625551362,@realDonaldTrump
1222519804625551362,@Strandjunker
1222519805070020609,@CNN
1222519805166661632,@starmometer
1222519805258817536,@ABSCBNNews
1222519805258817536,@ABSCBNNews
1222519805397348353,@CNN
1222519805816791040,@susuajoke
1222519806194147329,@RichardBarrow
1222519806303272960,@dailydigger19
1222519806311555072,@joeltkl
1222519807515324418,@badiucao
1222519807515324418,@badiucao
1222519807783755776,@rachelcheung1
1222519807783755776,@rachelcheung1
1222519807981113344,@Reuters
1222519808119324673,@BBCWorld
1222519808207532033,@SimuLiu
1222519809205657601,@edyong209
1222519809868386304,@WillieDelwiche
1222519810195623936,@sinoconnexion
1222519810799456257,@BNODesk
1222519810870927360,@OfficialOverbit
1222519810870927360,@OfficialOverbit
1222519811030175746,@NewsBFM
1222519811172904960,@dadetrading
1222519811223293953,@EricRWeinstein
1222519811483238401,@LarrySchweikart
1222519811546050561,@joeltkl
1222519812754157568,@romainlampert
1222519813987295234,@DCfegan
1222519814825971712,@jaemrenle
1222519815186911232,@romainlampert
1222519815350304768,@SCMPNews
1222519815815991298,@MailOnline
1222519815983812608,@BaldingsWorld
1222519816075956227,@RHallowTimes
1222519816109555712,@oxley264
1222519816281448450,@arslanhidayat
1222519816621383682,@maggieNYT
1222519816621383682,@npfandos
1222519817929969664,@WhoDatTrap
1222519818076684290,@DailyMailUK
1222519818076684290,@DevineDelvine
1222519818076684290,@MailOnline
1222519818089304069,@abikedabiri
1222519818089304069,@ayodygeeidowu
1222519818282160129,@joeltkl
1222519818856751106,@NotKallyn
1222519818961616897,@joeltkl
1222519819456667652,@TheJusticeDept
1222519819465121792,@JavidQaem
1222519819465121792,@MalaliBashir
1222519819465121792,@JavidQaem
1222519819465121792,@MalaliBashir
1222519819465121792,@JavidQaem
1222519819465121792,@MalaliBashir
1222519819951575041,@IGeetaSharma
1222519820098424834,@NatashaBertrand
1222519820601655301,@koordell
1222519820756774912,@joeltkl
1222519821088088065,@VOANews
1222519821117612034,@susuajoke
1222519821675315201,@joeltkl
1222519821973118976,@CoronaBeerus
1222519821973118976,@CoronaBeerus
1222519821973118976,@CoronaBeerus
1222519822464036864,@dadetrading
1222519822631784449,@GeorgeTakei
1222519824015904769,@imshinbei
1222519824057651200,@RepMichaelWaltz
1222519824749776896,@rajonfrontos
1222519824817033216,@ChinaDaily
1222519824817033216,@ChinaDaily
1222519825001582593,@ForeignPolicy
1222519825785741312,@dailydigger19
1222519826616176643,@ReutersWorld
1222519826888843264,@SenatorRounds
1222519827434176513,@trshzn
1222519827946000386,@eldelmustang
1222519829074046977,@joeltkl
1222519830277832706,@SenTomCotton
1222519830554779648,@HOBILICI0US
1222519830902865920,@BBCWorld
1222519831620018178,@WHOPhilippines
1222519831624220672,@XinqiSu
1222519831779594240,@SteveScalise
1222519831880249344,@dadetrading
1222519832073121793,@SSGPAIN
1222519832114917377,@Vinamralongani
1222519832114917377,@Vinamralongani
1222519832119332868,@furshaz
1222519832223989766,@UNinLaoPDR
1222519832223989766,@UNinLaoPDR
1222519832559738883,@HillaryClinton
1222519832559738883,@StevenBoone2007
1222519833453113344,@BaldingsWorld
1222519833729781761,@jaemrenle
1222519833788473350,@VOANews
1222519834161963010,@Chellykel
1222519835126652929,@joelockhart
1222519835617320961,@KaizokuNigga
1222519836246409216,@SimuLiu
1222519836472938496,@badiucao
1222519836472938496,@badiucao
1222519836472938496,@badiucao
1222519836472938496,@badiucao
1222519837215223808,@BlackWitchNyx
1222519837924085760,@benedictrogers
1222519837924085760,@CSWadvocacy
1222519837924085760,@shiroihamusan
1222519838008139776,@cainnate
1222519838083624969,@YouTube
1222519838435872768,@PoeterD
1222519838435872768,@ScottAdamsSays
1222519839694000130,@translatorbali
1222519839723597825,@Jkylebass
1222519840033988608,@brianbeutler
1222519840507867137,@joeltkl
1222519841141161988,@WSJ
1222519841141161988,@WSJopinion
1222519841409490946,@MrNigelNg
1222519841707450368,@BlackWitchNyx
1222519842181349377,@USCArnoldSchool
1222519842718330881,@ClayWeaponry
1222519843443765249,@audreygrace83
1222519843657662464,@joeltkl
1222519844068704256,@nationalpost
1222519845067067397,@AbbeyMaeCook88
1222519845067067397,@AbbeyMaeCook88
1222519845863882752,@dadetrading
1222519846312796160,@hmryder
1222519846941970435,@joeltkl
1222519847071825922,@NBCNews
1222519847109545985,@hackermaderas
1222519847235403778,@CDCemergency
1222519847235403778,@CDCgov
1222519847235403778,@FoxNews
1222519847235403778,@realDonaldTrump
1222519847252303874,@BBCBreaking
1222519848233766917,@RTcom
1222519848271515657,@WhoDatTrap
1222519848510664705,@SimuLiu
1222519849110384641,@DrOlufunmilayo
1222519849236041728,@MrNigelNg
1222519849257033729,@andycrush
1222519849991180289,@JoyceWhiteVance
1222519850024595456,@ateam1983
1222519850032979969,@kclaridad
1222519851878682625,@TheSharpEdge1
1222519852197236742,@joeltkl
1222519852251807744,@InsafPK
1222519852251807744,@KaleemIrshad
1222519852251807744,@mophrd
1222519852251807744,@pidgov
1222519852251807744,@PTVNewsOfficial
1222519852251807744,@sayedzbukhari
1222519852251807744,@WorldPTV
1222519852360859654,@hkpoliceforce
1222519852360859654,@SolomonYue
1222519852381769733,@joeltkl
1222519852927053826,@joeltkl
1222519853329764352,@SimuLiu
1222519853384458240,@joeltkl
1222519853430407168,@brianbeutler
1222519853807960065,@thehill
1222519854072287233,@formlessChina
1222519854072287233,@zerohedge
1222519854948683778,@BaeMay01
1222519854948683778,@GregEdwardPhil1
1222519854948683778,@kclaridad
1222519855242530819,@CityNewsMTL
1222519855242530819,@meldug
1222519855703678976,@DrMohanBhagwat
1222519855703678976,@RSSorg
1222519856274108416,@Jkylebass
1222519856446263297,@SimuLiu
1222519857314484224,@SimuLiu
1222519857381429251,@bestofbyunbaek
1222519858144989185,@FNBRHQ
1222519858186711042,@LowyInstitute
1222519858631409665,@BrendanNyhan
1222519858643881984,@An0nAKn0wledge
1222519858643881984,@An0nAKn0wledge
1222519858757128192,@SimuLiu
1222519858862198788,@ARYNEWSOFFICIAL
1222519858862198788,@ARYNEWSOFFICIAL
1222519859877154817,@HOBILICI0US
1222519860619431936,@sizzlingsisa
1222519860619431936,@sizzlingsisa
1222519860619431936,@sizzlingsisa
1222519860619431936,@sizzlingsisa
1222519860623761411,@Veezuss
1222519860971753473,@SmashingAmps
1222519860971753473,@TheBabyl
1222519861403738113,@FNBRHQ
1222519861709983744,@jenanmoussa
1222519862544629760,@joeltkl
1222519863060652034,@theCHIVE
1222519863165497344,@robcop83
1222519863236685825,@SimuLiu
1222519863308095489,@SimuLiu
1222519863358427137,@InsafPK
1222519863358427137,@mophrd
1222519863358427137,@pidgov
1222519863358427137,@PTVNewsOfficial
1222519863358427137,@sayedzbukhari
1222519863358427137,@WorldPTV
1222519863408844800,@fuckyourwallDT
1222519864088125440,@joeltkl
1222519864260251648,@Jgwopp
1222519864360865797,@BreitbartNews
1222519865128304641,@joeltkl
1222519865778548736,@isgoodrum
1222519865996525568,@joeltkl
1222519866458083328,@bestofbyunbaek
1222519867309359104,@SCMPNews
1222519867502419971,@sidhant
1222519868081295361,@AshPro1
1222519868198543365,@SimuLiu
1222519869331001344,@BNODesk
1222519869997846528,@joeltkl
1222519870195208197,@richardhorton1
1222519870824124416,@khanthefatima
1222519870824124416,@RenuSha36631550
1222519870824124416,@ShekharGupta
1222519870824124416,@Somraj
1222519871356850176,@Richeydarian
1222519871956611073,@RepMichaelWaltz
1222519872116051970,@andycrush
1222519872137003008,@SimuLiu
1222519872283803649,@USATODAY
1222519872501903363,@bluemagister
1222519872501903363,@PoliticalKathy
1222519872711774209,@natlawreview
1222519872711774209,@natlawreview
