Tweet_ID,Hastag
1342637414465089537,#rona
1342637414465089537,#covid19
1342637414465089537,#anxietyattack
1342643636878471169,#plandemic
1342643636878471169,#scamdemic
1342643636878471169,#liars
1342643636878471169,#rona
1342643636878471169,#EnemyOfThePeople
1342643636878471169,#BorisTheLiar
1342636243893542913,#Francia
1342636243893542913,#COVID19
1342636243893542913,#ReinoUnido
1342636243952128001,#Tabasco
1342636243964878848,#Christmas
1342636243964878848,#ChristmasDay
1342636243964878848,#MerryChristmas
1342636243964878848,#HappyHolidays
1342636243964878848,#MerryChristmas2020
1342636243964878848,#COVID19
1342636243977433093,#LoMásVisto
1342636243977441281,#IMSS
1342636243977441281,#COVID19
1342636243977441281,#COVID19
1342636244002594816,#COVID19
1342636244002594816,#PactoComunitario
1342636244002594816,#EnPueblaSíPodemos
1342636244006821889,#YoMeSumo
1342636244908580866,#ReporteCovid19
1342636245793480704,#COVID19
1342636245793480704,#MEGAWecare
1342636245839654914,#COVID19
1342636245839654914,#ProtégeteYProtegeALosDemás
1342636245982216192,#EnVideo
1342636245982216192,#COVID19
1342636246074490882,#COVID19
1342636246095417344,#Concanaco
1342636246095417344,#turismo
1342636246095417344,#playas
1342636246095417344,#FindeAño
1342636246095417344,#COVID19
1342636246149939200,#DongkrakPertumbuhanEkonomi
1342636246221381633,#infogenwanipooll
1342636246221381633,#gen1031fmsby
1342636246221381633,#RAN
1342636246552596480,#SeputariNewsRCTI
1342636246552596480,#Masker
1342636246552596480,#Bali
1342636246577770496,#COVID19
1342636246577770496,#QuédateEnCasa
1342636246619860994,#COVID19
1342636246619860994,#AHORA
1342636246619860994,#LOSRÍOS
1342636246619860994,#MAGALLANES
1342636246619860994,#PUERTOMONTT
1342636246619860994,#OSORNO
1342636246657470466,#StayHome
1342636246665986049,#ElMundo
1342636246686785537,#Pandemia
1342636246749728768,#RememberTheDead
1342636246749728768,#COVID19
1342636246846349312,#Covid
1342636246846349312,#Xalapa
1342636247001550855,#Navidad
1342636247110438912,#COVID19
1342636250159869954,#covid19
1342636251279716352,#COVID19
1342636251279716352,#Marketing
1342636251279716352,#freelance
