Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1251753200216092672,covid,54,59,PER,0.9971
1251753200346189835,highly educated people,20,42,MISC,0.5809
1251753200383741953,covid-19,90,98,MISC,0.8714
1251753200383741953,republicans,107,118,MISC,1
1251753200442540037,trump,50,55,PER,0.9993
1251753200606228480,e-commerce,61,71,ORG,0.4388
1251753200723439616,mkn,29,32,ORG,0.9983
1251753200723439616,mco,107,110,ORG,0.6213
1251753200841109510,tripura,26,33,LOC,0.9869
1251753200841109510,abhwc kachuchara,116,132,LOC,0.6338
1251753200882987008,americans,103,112,MISC,0.9997
1251753200966946816,stayathome laligasantander,107,133,PER,0.7866
1251753201042407424,americans,17,26,MISC,0.9996
1251753201054801921,jeff bezos,42,52,PER,0.9998
1251753201117904903,global citizens,21,36,ORG,0.7775
1251753201117904903,togetherathome,76,90,ORG,0.7394
1251753201117904903,"""""""""whos""""""""",132,137,ORG,0.7291
1251753201155670016,alfred hitchcock,37,53,PER,0.9984
1251753201189163008,peter navarro,17,30,PER,0.9994
1251753201277308930,devani,23,29,PER,0.9807
1251753201277308930,boris,116,121,PER,0.9994
1251753201398841344,covid-19,75,83,MISC,0.9931
1251753201398841344,boris johnson,94,107,PER,0.9985
1251753201398841344,aka,109,112,PER,0.7214
1251753201398841344,british trump,118,131,MISC,0.8376
1251753201474301953,facebook,67,75,ORG,0.4866
1251753201575038985,rashid buttar,15,28,PER,0.9729
1251753201575038985,gates,36,41,PER,0.5312
1251753201575038985,fauci,43,48,PER,0.9931
1251753202946641920,ramadhan,86,94,MISC,0.8166
1251753203126857729,trump,109,114,PER,1
1251753203172962305,rahulgandhi,1,12,PER,0.8814
1251753203282182144,maguire,10,17,PER,0.9939
1251753203344998401,teddy riley,17,28,PER,0.8911
1251753203395428352,one world,83,92,MISC,0.8754
1251753203433160707,boris johnson,30,43,PER,0.9966
1251753203433160707,stacy,81,86,PER,0.9941
1251753203483521024,rotterdam,23,32,LOC,0.9999
1251753203525251072,india,65,70,LOC,0.9999
1251753203525251072,tablighijamatmarkazattendees,85,113,ORG,0.7897
1251753203525251072,singl,131,136,PER,0.4714
1251753203538055168,republican,21,31,MISC,0.9999
1251753203538055168,jim jordan,32,42,PER,0.9976
1251753203538055168,pelosi,101,107,PER,0.9987
1251753203579809797,ca,31,33,LOC,0.9986
1251753203579809797,californians,39,51,MISC,0.9999
1251753203714195458,jerry lawler,16,28,PER,0.9993
1251753203911266304,muslim,31,37,MISC,0.9986
