Tweet_ID,Hastag
1324984935262777344,#DiRumahAja
1324984937422807040,#PDajacom
1324984937422807040,#PDajaMulaiBisnis
1324984937422807040,#dirumahaja
1324984937422807040,#bersatulawancovid19
1324984937422807040,#covid19
1324984937422807040,#PDajaDulu
1324984938274443264,#SD
1324984938274443264,#SMP
1324984938274443264,#SMA
1324984938274443264,#PJJ
1324984938274443264,#Belajardirumah
1324984938274443264,#dirumahaja
1324984938274443264,#matapelajaran
1324984938274443264,#LOL
1324985144671809536,#pilkada2020
1324985144671809536,#dirumahaja
1324985304118304768,#togelonline
1324985304118304768,#result
1324985304118304768,#agentogelonline
1324985304118304768,#krucil4d
1324985304118304768,#prediksitogel
1324985304118304768,#dirumahaja
1324985304118304768,#stayhome
1324985304118304768,#covid19
1324986853842329607,#DiRumahAja
1324989872436879361,#PrediksiBola
1324989872436879361,#SiaranLangsung
1324989872436879361,#SiaranLangsungBola
1324989872436879361,#PrediksiBolaMalamIni
1324989872436879361,#JadwalBola
1324989872436879361,#JadwalSiaranLangsung
1324989872436879361,#LigaInggris
1324989872436879361,#SiaranBola
1324989872436879361,#DiRumahAja
1324989872436879361,#NontonBola
1324989872436879361,#BolaJitu
1324989872436879361,#LigaPremier
1324989872436879361,#SeriaA
1324989872436879361,#LaLiga
1324990366508986368,#santripinggiran
1324990366508986368,#weekend
1324990366508986368,#dirumahaja
1324990908324962304,#KatakataBijak
1324990908324962304,#dirumahaja
1324990908324962304,#follow
1324992436796497920,#DiRumahAja
1324992436796497920,#bersamacegahcorona
1324992436796497920,#polresbangkalan
1324992861759131648,#DiRumahAja
1324994495885271041,#khabdulghofur
1324994495885271041,#ngajikitab
1324994495885271041,#dirumahaja
1324994495885271041,#ppsunandrajat
1324994495885271041,#ikhya
1324994495885271041,#yaighofur
1324994495885271041,#sunan
1324994495885271041,#drajat
1324994495885271041,#ikhyaululumuddin
1324994495885271041,#ngajikyaighofur
1324994495885271041,#santridrajat
1324994495885271041,#santri
1324994495885271041,#khabdulghofurlamongan
1324994495885271041,#ppsd
1324995992177930240,#DiRumahAja
1324995992177930240,#bersamacegahcorona
1324995992177930240,#polresbangkalan
1324996123644190721,#DiRumahAja
1324996123644190721,#bersamacegahcorona
1324996123644190721,#polresbangkalan
1324997582972620800,#polrestabarelang
