Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1238664382927613952,en,NO,YES,0,66056,"",Sat Mar 14 03:12:56 +0000 2020
1238664383787454464,en,NO,YES,0,4,"",Sat Mar 14 03:12:57 +0000 2020
1238664385708658689,en,NO,YES,0,5343,"",Sat Mar 14 03:12:57 +0000 2020
1238664386853638146,es,NO,YES,0,6776,"",Sat Mar 14 03:12:57 +0000 2020
1238664389953232903,en,NO,YES,0,44,"",Sat Mar 14 03:12:58 +0000 2020
1238664397116993536,en,NO,YES,0,2162,"",Sat Mar 14 03:13:00 +0000 2020
1238664397310042112,en,NO,YES,0,12,"",Sat Mar 14 03:13:00 +0000 2020
1238664397351866368,en,NO,YES,0,117,"",Sat Mar 14 03:13:00 +0000 2020
1238664397846761473,en,NO,YES,0,394,"",Sat Mar 14 03:13:00 +0000 2020
1238664397893046274,en,NO,NO,16,0,"",Sat Mar 14 03:13:00 +0000 2020
1238664397943238656,en,NO,NO,0,0,"",Sat Mar 14 03:13:00 +0000 2020
1238664397993562112,en,NO,YES,0,78903,"",Sat Mar 14 03:13:00 +0000 2020
1238664398035513344,in,NO,NO,4,0,"",Sat Mar 14 03:13:00 +0000 2020
1238664398039908353,en,NO,YES,0,665,"",Sat Mar 14 03:13:00 +0000 2020
1238664398060654593,en,NO,YES,0,7643,"",Sat Mar 14 03:13:00 +0000 2020
1238664398127890435,en,NO,YES,0,16526,"",Sat Mar 14 03:13:00 +0000 2020
1238664398140473345,en,NO,YES,0,40,"",Sat Mar 14 03:13:00 +0000 2020
1238664398153175040,es,NO,YES,0,2459,"",Sat Mar 14 03:13:00 +0000 2020
1238664398165680128,en,NO,NO,2,0,"",Sat Mar 14 03:13:00 +0000 2020
1238664398199238657,en,NO,YES,0,34005,"",Sat Mar 14 03:13:00 +0000 2020
1238664398211674112,en,NO,YES,0,88223,"",Sat Mar 14 03:13:00 +0000 2020
1238664398216089600,es,NO,YES,0,13032,"",Sat Mar 14 03:13:00 +0000 2020
1238664398262001666,en,NO,YES,0,1,"",Sat Mar 14 03:13:00 +0000 2020
1238664398287364096,en,NO,YES,0,81482,"",Sat Mar 14 03:13:00 +0000 2020
1238664398312538112,es,NO,YES,0,370,"",Sat Mar 14 03:13:00 +0000 2020
1238664398312542211,en,NO,NO,8,1,US,Sat Mar 14 03:13:00 +0000 2020
1238664398324957185,en,NO,YES,0,26438,"",Sat Mar 14 03:13:00 +0000 2020
1238664398333452288,en,NO,NO,2,0,"",Sat Mar 14 03:13:00 +0000 2020
1238664398333456386,en,NO,YES,0,8829,"",Sat Mar 14 03:13:00 +0000 2020
1238664398341672960,in,NO,YES,0,70,"",Sat Mar 14 03:13:00 +0000 2020
1238664398354382848,en,NO,YES,0,114292,"",Sat Mar 14 03:13:00 +0000 2020
1238664398358503424,es,NO,YES,0,748,"",Sat Mar 14 03:13:00 +0000 2020
1238664398367076352,en,NO,NO,0,0,"",Sat Mar 14 03:13:00 +0000 2020
1238664398383742976,es,NO,YES,0,62,"",Sat Mar 14 03:13:00 +0000 2020
1238664398392066048,in,NO,YES,0,17617,"",Sat Mar 14 03:13:00 +0000 2020
1238664398413185025,en,NO,YES,0,159230,"",Sat Mar 14 03:13:00 +0000 2020
1238664398442500096,en,NO,YES,0,181205,"",Sat Mar 14 03:13:00 +0000 2020
1238664398471860225,en,NO,YES,0,58419,"",Sat Mar 14 03:13:00 +0000 2020
1238664398488530945,en,NO,YES,0,82,"",Sat Mar 14 03:13:00 +0000 2020
1238664398492729344,en,NO,YES,0,24974,"",Sat Mar 14 03:13:00 +0000 2020
1238664398509465603,en,NO,YES,0,5489,"",Sat Mar 14 03:13:00 +0000 2020
1238664398517858305,en,NO,YES,0,402,"",Sat Mar 14 03:13:00 +0000 2020
