Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1230463102082154496,es,NO,NO,1,0,"",Thu Feb 20 12:03:59 +0000 2020
1230463103118102528,th,NO,YES,0,882,"",Thu Feb 20 12:03:59 +0000 2020
1230463103373959168,ja,NO,YES,0,5048,"",Thu Feb 20 12:03:59 +0000 2020
1230463103680339970,en,NO,NO,0,0,"",Thu Feb 20 12:03:59 +0000 2020
1230463103852216321,de,NO,NO,1,0,"",Thu Feb 20 12:03:59 +0000 2020
1230463104028307456,en,NO,YES,0,3105,"",Thu Feb 20 12:03:59 +0000 2020
1230463104917487616,ja,NO,YES,0,152,"",Thu Feb 20 12:03:59 +0000 2020
1230463105009934336,en,NO,YES,0,68,"",Thu Feb 20 12:03:59 +0000 2020
1230463105211170816,es,NO,YES,0,352,"",Thu Feb 20 12:03:59 +0000 2020
1230463105441730560,en,NO,NO,0,0,"",Thu Feb 20 12:03:59 +0000 2020
1230463105685213189,zh,NO,YES,0,1862,"",Thu Feb 20 12:03:59 +0000 2020
1230463105689358336,nl,NO,YES,0,2,"",Thu Feb 20 12:03:59 +0000 2020
1230463106259832832,en,NO,YES,0,1,"",Thu Feb 20 12:04:00 +0000 2020
1230463106356215808,es,NO,NO,0,0,"",Thu Feb 20 12:04:00 +0000 2020
1230463106398216193,en,NO,YES,0,1302,"",Thu Feb 20 12:04:00 +0000 2020
1230463107106918401,en,NO,YES,0,3105,"",Thu Feb 20 12:04:00 +0000 2020
1230463107127922688,fr,NO,NO,2,3,"",Thu Feb 20 12:04:00 +0000 2020
1230463107744464896,en,NO,YES,0,1374,"",Thu Feb 20 12:04:00 +0000 2020
1230463107903950849,de,NO,YES,0,8,"",Thu Feb 20 12:04:00 +0000 2020
1230463108604407808,tr,NO,YES,0,15,"",Thu Feb 20 12:04:00 +0000 2020
1230463109271146496,ja,NO,YES,0,271,"",Thu Feb 20 12:04:00 +0000 2020
1230463109413781504,en,NO,YES,0,784,"",Thu Feb 20 12:04:00 +0000 2020
1230463109493452800,en,NO,YES,0,15,"",Thu Feb 20 12:04:00 +0000 2020
1230463110043111424,es,NO,NO,2,0,"",Thu Feb 20 12:04:00 +0000 2020
1230463110101618688,en,NO,YES,0,142,"",Thu Feb 20 12:04:01 +0000 2020
1230463110596698112,en,NO,YES,0,82,"",Thu Feb 20 12:04:01 +0000 2020
1230463110986649600,th,NO,YES,0,15427,"",Thu Feb 20 12:04:01 +0000 2020
1230463111272042496,es,NO,YES,0,11,"",Thu Feb 20 12:04:01 +0000 2020
1230463111347482624,en,NO,YES,0,187,"",Thu Feb 20 12:04:01 +0000 2020
