Tweet_ID,Mentions
1224998756354969600,@aethosnia
1224998757579640832,@Reuters
1224998758745657344,@JYPETWICE
1224998759211270146,@spin9
1224998760700313603,@agorarai
1224998760763154433,@ShailendraD1951
1224998761430241280,@MedicalCompoBe
1224998761430241280,@MedicalCompoBe
1224998761430241280,@MedicalCompoBe
1224998761430241280,@MedicalCompoBe
1224998767105101825,@OuestFrance
1224998767642005504,@raybae689
1224998768518393856,@Depl0rabl3
1224998768698773504,@alfuckuhard
1224998769084813312,@REDANIDAME
1224998769357275136,@sudjiwotedjo
1224998769365663744,@spin9
1224998772108693504,@anniieegh
1224998774864596993,@momentostvbra
1224998775598522369,@cactus0103
1224998778412945408,@ayoubgrb
1224998778639249408,@twomad
1224998780795265024,@educaciongob
1224998784050126849,@economics
1224998788030328832,@lizasoberano
1224998788030328832,@QuenLandiaOFC
1224998788554641408,@spin9
1224998790236639233,@misayeon
1224998791029248000,@rapplerdotcom
1224998791532572672,@spin9
1224998792170131456,@aethosnia
1224998795219361792,@rapplerdotcom
1224998796402122758,@rapplerdotcom
1224998798193115137,@BarberEdward
1224998798193115137,@maymayentrata07
1224998799967387649,@undosytess
1224998801254993920,@Reuters
1224998802228043777,@Reuters
1224998805470232577,@dwnews
1224998807290531842,@spin9
1224998807928102912,@PoquizChad
1224998810352377857,@Mentimoen
1224998810704908289,@OhKhaleesi
1224998812030078976,@Reuters
1224998812470480896,@kangdk
1224998813804331009,@aethosnia
1224998817671589888,@PDChina
1224998817671589888,@ShoesInside1
1224998818472574976,@KKMPutrajaya
1224998819185643520,@lokiloks
1224998820087382016,@WHOWPRO
1224998820154466305,@ik4mawar3
1224998822117404673,@salis333
1224998823241699335,@globaltimesnews
1224998824319516672,@BakaPrase
1224998824592232448,@RenovaMidia
1224998825322065921,@dupontaignan
1224998825867169793,@nytimes
1224998826286567424,@GeromanAT
1224998826286567424,@HananShamounNL
1224998826286567424,@kristelnean
1224998826286567424,@marcelsardo
1224998826286567424,@mariaengstrom1
1224998826286567424,@nawapon10
1224998826286567424,@peterpobjecky
1224998826286567424,@PutinThe
1224998826286567424,@RussWarrior
1224998826286567424,@sempervincit
1224998826311913472,@kamil3aa
1224998827360313345,@ohboywhatashot
1224998828173971456,@SkyNews
1224998829017194496,@oTourodeOuro
1224998829105340416,@ernstralmgren
1224998829386133504,@KKMPutrajaya
1224998829579100160,@ABSCBNNews
1224998829625266176,@NACeGbzoD0ZmQ5L
1224998829671374850,@spin9
1224998830313095169,@rapplerdotcom
1224998830313218049,@XHNews
1224998830619361281,@ley5814
1224998830619361281,@who
1224998830703136768,@iamkarendavila
1224998830866759680,@juliojiangwei
1224998831126827009,@kumparan
1224998831298957313,@ConflitsFR
1224998832230096897,@TakeshiSDO
1224998832402051072,@BBCNews
1224998833052180481,@nytimes
1224998833953935360,@WigToday
1224998833962307584,@magicaGrmente22
1224998834297696256,@pandemicflucare
1224998834297696256,@pandemicflucare
1224998834297696256,@pandemicflucare
1224998834339831808,@aguedescartoon
1224998834406903810,@Bloomberg
1224998834406903810,@sanjeevrsingh
1224998835866435584,@RiccardoFortin
1224998835866435584,@RiccardoFortin
1224998835899912192,@WilliamYang120
1224998836394840066,@linsazack13
1224998836743090177,@HamiltonTurk
1224998836772446208,@eltiofranz
1224998837388861440,@Apple
1224998837388861440,@reneritchie
1224998837388861440,@timcook
1224998837393059840,@WHOWPRO
1224998837862961152,@Metropoles
1224998838345379840,@Bechariii
1224998838433452032,@CaraotaDigital
1224998838433452032,@rohernandezm
1224998838685044738,@LaurentThines
1224998839112761351,@spin9
1224998839242960898,@BNODesk
1224998839888773121,@repubblica
1224998840211857408,@zaiapresidente
1224998840211857408,@zaiapresidente
1224998840211857408,@zaiapresidente
1224998840211857408,@zaiapresidente
1224998840530399232,@KKMPutrajaya
1224998841050697728,@anapastor
1224998841050697728,@Newtral
1224998841411416064,@michelM612
1224998841411416064,@StephaneRavier
1224998841658691586,@spin9
1224998841738334210,@JChengWSJ
1224998842115985408,@AboveAllNorms
1224998842208223232,@JeuxVideoMag
1224998843961561090,@maqinghuaF1
1224998844594782208,@erzaehlmirnix
1224998844594782208,@nhilede
1224998844594782208,@TwitterDE
1224998844720713728,@fackfellowat
1224998845425299463,@Jabiertzo
1224998845639274496,@bladimirdiaz
1224998846591164417,@YouTube
1224998847182565377,@AucklandUni
1224998847182565377,@FMHSUoA
1224998847182565377,@PetousisH
1224998847182565377,@TheBigQ
1224998847211962368,@CNN
1224998847711150080,@samirasawlani
1224998847975493648,@nehrwho
1224998847975493648,@pokershash
1224998848835096577,@spin9
1224998848952786945,@CNN
1224998849111945216,@ReutersJapan
1224998849191739393,@FinanzasTime
1224998851230060544,@BNODesk
1224998851905499137,@ImolaOggi
1224998852547182599,@SnehaMKoshy
1224998852547182599,@SnehaMKoshy
1224998852547182599,@SnehaMKoshy
1224998852903698433,@elpais
1224998853335666688,@antiqueman99
1224998853335666688,@eBay
1224998853339992064,@NoticiasONU
1224998853339992064,@NoticiasONU
1224998854182998016,@devitocarmine
1224998854233337856,@ErnestoQA
1224998854233337856,@raffiovalentina
1224998854447095808,@CBSNews
1224998855084793859,@howroute
1224998855252611072,@westgat
1224998855252611072,@westgat
1224998855252611072,@westgat
1224998856175374336,@ossianshine
