"Tweet_ID","Hashtag"
"1261959645356269569","#coronavirus"
"1261959645427462145","#Covid19"
"1261959645427462145","#Dokter"
"1261959645427462145","#Gigi"
"1261959645444407296","#BulanPuasa"
"1261959645444407296","#DiRumahAja"
"1261959645444407296","#JagaJarak"
"1261959645444407296","#KurmaDPR"
"1261959645444407296","#Ramadan"
"1261959645444407296","#RamadanKareem"
"1261959645444407296","#RamadanMubarak"
"1261959645461004290","#CoronavirusLockdown"
"1261959645544906752","#cctv"
"1261959645544906752","#coronavirus"
"1261959645544906752","#covid19"
"1261959645544906752","#surveillance"
"1261959645658316801","#iweekend"
"1261959645687676928","#Iranian"
"1261959645687676928","#US"
"1261959645792436225","#coronavi"
"1261959645792436225","#coronavi"
"1261959645792436225","#coronavi"
"1261959645792436225","#imaging"
"1261959645792436225","#imaging"
"1261959645792436225","#imaging"
"1261959645930946560","#Dirumahaja"
"1261959645930946560","#Kompetisi"
"1261959645930946560","#Kuis"
"1261959645930946560","#SMSSerpong"
"1261959646048186370","#coronavirus"
"1261959646048186370","#mentalhealth"
"1261959646341771264","#COVID19"
"1261959646341771264","#Nigeria"
"1261959646350200833","#coronavirus"
"1261959646350200833","#SaudiArabia"
"1261959646383730689","#drugoffences"
"1261959646383730689","#prisons"
"1261959646383730689","#publichealth"
"1261959646580891654","#coronavirus"
"1261959646597783553","#BeattheBug"
"1261959646794772482","#dirumahaja"
"1261959646933286912","#BELGIUM"
"1261959646933286912","#coronavirus"
"1261959646992007169","#Caledon"
"1261959647260487680","#coronavirus"
"1261959647260487680","#Israeli"
"1261959647398817793","#coronavirus"
"1261959647398817793","#COVID19"
"1261959647398817793","#Learnfromhome"
"1261959647495405568","#coronavirus"
"1261959647495405568","#covidtesting"
"1261959647549952006","#AI"
"1261959647549952006","#COVID19"
"1261959647549952006","#machinelearning"
"1261959647554146305","#DiRumahAja"
"1261959647554146305","#KarenaKamuNo1"
"1261959647893819397","#dirumahaja"
"1261959647893819397","#Endeus"
"1261959647893819397","#InspirasiMasakTiapHari"
"1261959647893819397","#LoveHomeFood"
"1261959647893819397","#Ramadhan"
"1261959647994318854","#BersatuLawanCovid19"
"1261959647994318854","#Covid19"
"1261959647994318854","#DiRumahAja"
"1261959647994318854","#IdulFitri"
"1261959647994318854","#IndonesiaBaik"
"1261959647994318854","#Infografis"
"1261959647994318854","#ProgramPemerintah"
"1261959647994318854","#Ramadan"
"1261959647994318854","#YangMudaSukaData"
"1261959648011304961","#Coronavirus"
"1261959648011304961","#Covid19"
"1261959648103497729","#Corona"
"1261959648103497729","#CoronaVirus"
"1261959648103497729","#COVID"
"1261959648103497729","#COVID<U+30FC>19"
"1261959648103497729","#COVID19"
"1261959648103497729","#lockdown"
"1261959648103497729","#PubQuiz"
"1261959648103497729","#Quiz"
"1261959648103497729","#QuizNight"
"1261959648103497729","#QuizTime"
"1261959648103497729","#VirtualPubQuiz"
"1261959648153726977","#coronavirus"
"1261959648153726977","#Spains"
"1261959648208437248","#Bot"
"1261959648208437248","#CoronaVirus"
"1261959648208437248","#COVID19inIndia"
"1261959648208437248","#India"
"1261959648388673537","#BarackObama"
"1261959648388673537","#Coronavirus"
"1261959648388673537","#Trump"
"1261959648711671808","#coronavirus"
"1261959648711671808","#RefundPassengers"
"1261959648896143360","#BackToWork"
